case,case_label,target_D,eval_D,eta,abs_delta_mu_mumu,acceptance_mismatch
D21E21_holdout,D21 x E21 holdout,4.8,4.8,0.77,1.6329280568747393,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,0.96,1.638455494176302,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.15,1.6439898848142231,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.34,1.6495312246147762,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.53,1.6550795093793464,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.72,1.6606347348835762,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.91,1.6661968968783043,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.1,1.6717659910886535,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.29,1.6773420132148988,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.4800000000000004,1.6829249589319009,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.6700000000000004,1.688514823889527,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.8600000000000003,1.6941116037123791,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.0500000000000003,1.6997152939998443,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.24,1.705325890326339,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.43,1.7109433882410148,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.62,1.7165677832681432,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.81,1.7221990709067132,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,4.0,1.7278372466307577,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.2,0.5802156978481392,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.39,0.5804414115675343,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.5800000000000001,0.5806671241733881,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.77,0.5808928349364066,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.96,0.5811185438542665,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.15,0.5813442512502647,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.34,0.581569957180001,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.53,0.5817956613250601,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.72,0.5820213638950449,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.91,0.5822470647280724,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.1,0.5824727640462442,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.29,0.5826984616517237,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.4800000000000004,0.5829241577069055,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.6700000000000004,0.583149852066505,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.8600000000000003,0.5833755447752367,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.0500000000000003,0.5836012358861851,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.24,0.5838269253923443,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.43,0.5840526131761905,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.62,0.5842782994278366,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.81,0.584503983963188,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,4.0,0.5847296668955835,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.2,0.0013240551344191331,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.39,0.0013228962170495073,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.5800000000000001,0.0013217373793379394,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.77,0.0013205785951879712,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.96,0.0013194198346968555,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.15,0.0013182610010011864,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.34,0.0013171021861091425,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.53,0.0013159434349403476,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.72,0.0013147846320094025,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.91,0.0013136258555550562,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.1,0.0013124670532294047,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.29,0.0013113082838400736,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.4800000000000004,0.001310149496611679,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.6700000000000004,0.0013089907202452622,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.8600000000000003,0.0013078319322783472,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.0500000000000003,0.0013066731627677797,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.24,0.0013055143945424064,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.43,0.0013043556201894901,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.62,0.001303196846917487,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.81,0.0013020380889212646,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,4.0,0.0013008793204916103,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.2,0.020224106084904214,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.39,0.020224155411495026,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.5800000000000001,0.020224204346269037,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.77,0.020224253165486594,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.96,0.02022430220223237,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.15,0.020224351004008323,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.34,0.02022440010126747,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.53,0.02022444888614716,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.72,0.020224497851355938,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.91,0.020224546768865537,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.1,0.020224595693681735,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.29,0.02022464458541373,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.4800000000000004,0.020224693546302852,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.6700000000000004,0.020224742453708533,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.8600000000000003,0.0202247913881215,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.0500000000000003,0.020224840277346612,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.24,0.020224889221372777,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.43,0.02022493813984072,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.62,0.020224987037221975,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.81,0.020225035942566194,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,4.0,0.02022508487722874,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.2,0.07372319512920456,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.39,0.06927209396907918,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.5800000000000001,0.064656931269921,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.77,0.05987657928764234,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.96,0.05492999390343867,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.15,0.04981621600333952,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.34,0.04453437275763639,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.53,0.03908367879800645,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.72,0.03346343729030954,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.91,0.027673040901224688,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.1,0.021711972657147083,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.29,0.01557980669401493,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.4800000000000004,0.00927620889688674,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.6700000000000004,0.0028009374284088118,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.8600000000000003,0.0038461568545558045,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.0500000000000003,0.010665130096566333,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.24,0.017655945251649374,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.43,0.02481847200389753,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.62,0.03215248680023297,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.81,0.03965767299492118,0.0
D60E21_release,D60 x E21 release,4.0,4.0,4.0,0.04733362110515271,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.2,2.636786988670508,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.39,2.650314514701522,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.5800000000000001,2.6638358979574406,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.77,2.6773511419565974,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.96,2.690860250186926,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.15,2.7043632261062953,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.34,2.7178600731422122,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.53,2.7313507946915188,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.72,2.744835394121468,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.91,2.7583138747691933,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.1,2.771786239941841,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.29,2.785252492916932,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.4800000000000004,2.798712636942092,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.6700000000000004,2.8121666752350283,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.8600000000000003,2.825614610984669,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.0500000000000003,2.8390564473494635,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.24,2.8524921874592213,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.43,2.86592183441398,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.62,2.879345391284927,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.81,2.892762861114033,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,4.0,2.9061742469141034,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.2,5.198890761042001,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.39,5.19872179250234,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.5800000000000001,5.198552824796742,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.77,5.198383858005805,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.96,5.1982148921366615,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.15,5.19804592732109,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.34,5.197876963602141,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.53,5.197708000696771,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.72,5.197539038849065,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.91,5.197370078033913,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.1,5.19720111817373,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.29,5.197032159266641,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.4800000000000004,5.196863201358063,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.6700000000000004,5.196694244450242,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.8600000000000003,5.196525288516412,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.0500000000000003,5.19635633356237,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.24,5.1961873795846,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.43,5.196018426643249,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.62,5.195849474666744,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.81,5.195680523649692,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,4.0,5.195511573620436,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.2,0.2829346224612701,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.39,0.2829336120346233,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.5800000000000001,0.28293260156544564,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.77,0.28293159117298794,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.96,0.2829305807485971,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.15,0.28292957036626953,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.34,0.2829285599576261,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.53,0.2829275495319621,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.72,0.28292653915238697,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.91,0.28292552874360144,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.1,0.28292451834739696,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.29,0.2829235079422969,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.4800000000000004,0.2829224975246949,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.6700000000000004,0.2829214871392485,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.8600000000000003,0.2829204767300326,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.0500000000000003,0.2829194663470882,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.24,0.2829184559430802,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.43,0.28291744555188236,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.62,0.28291643516283616,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.81,0.28291542477388276,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,4.0,0.2829144143768181,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.2,0.23057559921577342,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.39,0.23057562136539778,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.5800000000000001,0.2305756433428252,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.77,0.23057566521014117,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.96,0.2305756869179083,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.15,0.23057570874175504,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.34,0.2305757306169629,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.53,0.23057575246187323,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.72,0.2305757742891803,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.91,0.23057579615063561,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.1,0.230575818070069,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.29,0.2305758398927895,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.4800000000000004,0.2305758617246001,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.6700000000000004,0.23057588352930392,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.8600000000000003,0.23057590541604966,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.0500000000000003,0.23057592724962372,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.24,0.2305759490744168,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.43,0.23057597095239313,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.62,0.23057599278586638,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.81,0.23057601464233546,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,4.0,0.23057603646113645,0.0
