case,case_label,target_D,eval_D,eta,abs_delta_mu_mumu,acceptance_mismatch
D21E21_holdout,D21 x E21 holdout,4.8,4.8,0.77,1.6329280568747393,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,0.96,1.638455494176302,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.15,1.6439898848142231,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.34,1.6495312246147762,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.53,1.6550795093793464,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.72,1.6606347348835762,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.91,1.6661968968783043,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.1,1.6717659910886535,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.29,1.6773420132148988,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.4800000000000004,1.6829249589319009,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.6700000000000004,1.688514823889527,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.8600000000000003,1.6941116037123791,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.0500000000000003,1.6997152939998443,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.24,1.705325890326339,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.43,1.7109433882410148,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.62,1.7165677832681432,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.81,1.7221990709067132,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,4.0,1.7278372466307577,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.2,0.5802156978481392,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.39,0.5804414115675343,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.5800000000000001,0.5806671241733881,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.77,0.5808928349364066,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.96,0.5811185438542665,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.15,0.5813442512502647,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.34,0.581569957180001,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.53,0.5817956613250601,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.72,0.5820213638950449,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.91,0.5822470647280724,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.1,0.5824727640462442,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.29,0.5826984616517237,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.4800000000000004,0.5829241577069055,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.6700000000000004,0.583149852066505,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.8600000000000003,0.5833755447752367,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.0500000000000003,0.5836012358861851,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.24,0.5838269253923443,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.43,0.5840526131761905,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.62,0.5842782994278366,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.81,0.584503983963188,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,4.0,0.5847296668955835,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.2,0.0013240551344191331,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.39,0.0013228962170495073,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.5800000000000001,0.0013217373793379394,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.77,0.0013205785951879712,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.96,0.0013194198346968555,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.15,0.0013182610010011864,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.34,0.0013171021861091425,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.53,0.0013159434349403476,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.72,0.0013147846320094025,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.91,0.0013136258555550562,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.1,0.0013124670532294047,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.29,0.0013113082838400736,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.4800000000000004,0.001310149496611679,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.6700000000000004,0.0013089907202452622,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.8600000000000003,0.0013078319322783472,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.0500000000000003,0.0013066731627677797,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.24,0.0013055143945424064,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.43,0.0013043556201894901,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.62,0.001303196846917487,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.81,0.0013020380889212646,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,4.0,0.0013008793204916103,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.2,0.020224106084904214,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.39,0.020224155411495026,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.5800000000000001,0.020224204346269037,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.77,0.020224253165486594,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.96,0.02022430220223237,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.15,0.020224351004008323,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.34,0.02022440010126747,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.53,0.02022444888614716,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.72,0.020224497851355938,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.91,0.020224546768865537,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.1,0.020224595693681735,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.29,0.02022464458541373,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.4800000000000004,0.020224693546302852,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.6700000000000004,0.020224742453708533,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.8600000000000003,0.0202247913881215,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.0500000000000003,0.020224840277346612,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.24,0.020224889221372777,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.43,0.02022493813984072,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.62,0.020224987037221975,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.81,0.020225035942566194,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,4.0,0.02022508487722874,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.2,0.07643582046474662,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.39,0.07203241869951782,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.5800000000000001,0.06746543158000451,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.77,0.0627337261779779,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.96,0.057836252943996413,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.15,0.052772047089488794,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.34,0.04754022986904838,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.53,0.042140009760657904,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.72,0.036570683541872206,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.91,0.03083163726009852,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.1,0.02492234709539609,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.29,0.018842380114488577,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.4800000000000004,0.01259139491473693,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.6700000000000004,0.006169142157259611,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.8600000000000003,0.000424535011538385,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.0500000000000003,0.007189700650476194,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.24,0.014126325826333108,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.43,0.02123428852887299,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.62,0.028513373697829802,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.81,0.03596327336152161,0.0
D60E21_release,D60 x E21 release,4.0,4.0,4.0,0.043583586886263515,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.2,2.640058512595262,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.39,2.6535908773932224,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.5800000000000001,2.6671170921617833,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.77,2.6806371604379056,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.96,2.694151085728066,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.15,2.7076588715086825,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.34,2.7211605212256895,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.53,2.7346560382943306,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.72,2.7481454261002494,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.91,2.7616286879988774,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.1,2.7751058273156257,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.29,2.788576847346212,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.4800000000000004,2.802041751356402,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.6700000000000004,2.8155005425820168,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.8600000000000003,2.828953224230025,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.0500000000000003,2.8423997994769135,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.24,2.855840271470397,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.43,2.869274643328442,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.62,2.88270291814006,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.81,2.8961250989650935,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,4.0,2.909541188833975,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.2,5.245004603422316,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.39,5.244835503937516,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.5800000000000001,5.244666405287269,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.77,5.24449730755223,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.96,5.244328210739546,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.15,5.244159114981031,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.34,5.243990020319821,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.53,5.243820926472658,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.72,5.243651833683778,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.91,5.243482741928098,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.1,5.243313651127906,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.29,5.2431445612814045,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.4800000000000004,5.242975472434011,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.6700000000000004,5.242806384587972,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.8600000000000003,5.242637297716506,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.0500000000000003,5.242468211825376,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.24,5.242299126911149,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.43,5.24213004303391,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.62,5.241960960122142,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.81,5.241791878170325,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,4.0,5.241622797206986,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.2,0.29179019915449356,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.39,0.2917891823674248,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.5800000000000001,0.29178816553742326,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.77,0.2917871487846604,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.96,0.2917861319998094,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.15,0.29178511525722817,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.34,0.29178409848819964,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.53,0.2917830817020679,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.72,0.29178206496228887,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.91,0.29178104819313155,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.1,0.2917800314365935,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.29,0.2917790146711319,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.4800000000000004,0.291777997893103,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.6700000000000004,0.29177698114739137,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.8600000000000003,0.2917759643777953,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.0500000000000003,0.29177494763460254,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.24,0.29177393087024495,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.43,0.2917729141187402,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.62,0.2917718973694243,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.81,0.29177088062020085,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,4.0,0.2917698638628057,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.2,0.23098929619237207,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.39,0.2309893184903098,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.5800000000000001,0.2309893406155945,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.77,0.23098936263011804,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.96,0.23098938448418505,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.15,0.2309894064549889,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.34,0.23098942847738924,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.53,0.23098945046932728,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.72,0.2309894724435737,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.91,0.23098949445212646,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.1,0.2309895165190552,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.29,0.23098953848867065,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.4800000000000004,0.23098956046747787,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.6700000000000004,0.23098958241898737,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.8600000000000003,0.23098960445301753,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.0500000000000003,0.2309896264335798,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.24,0.23098964840531133,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.43,0.230989670430509,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.62,0.23098969241095313,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.81,0.23098971441452765,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,4.0,0.23098973638022358,0.0
