case,case_label,target_D,eval_D,eta,abs_delta_mu_mumu,acceptance_mismatch
D21E21_holdout,D21 x E21 holdout,4.8,4.8,0.77,1.6329280568747393,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,0.96,1.638455494176302,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.15,1.6439898848142231,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.34,1.6495312246147762,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.53,1.6550795093793464,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.72,1.6606347348835762,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,1.91,1.6661968968783043,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.1,1.6717659910886535,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.29,1.6773420132148988,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.4800000000000004,1.6829249589319009,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.6700000000000004,1.688514823889527,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,2.8600000000000003,1.6941116037123791,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.0500000000000003,1.6997152939998443,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.24,1.705325890326339,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.43,1.7109433882410148,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.62,1.7165677832681432,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,3.81,1.7221990709067132,0.0
D21E21_holdout,D21 x E21 holdout,4.8,4.8,4.0,1.7278372466307577,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.2,0.5802156978481392,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.39,0.5804414115675343,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.5800000000000001,0.5806671241733881,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.77,0.5808928349364066,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,0.96,0.5811185438542665,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.15,0.5813442512502647,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.34,0.581569957180001,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.53,0.5817956613250601,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.72,0.5820213638950449,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,1.91,0.5822470647280724,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.1,0.5824727640462442,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.29,0.5826984616517237,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.4800000000000004,0.5829241577069055,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.6700000000000004,0.583149852066505,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,2.8600000000000003,0.5833755447752367,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.0500000000000003,0.5836012358861851,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.24,0.5838269253923443,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.43,0.5840526131761905,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.62,0.5842782994278366,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,3.81,0.584503983963188,0.0
D21E21_holdout,D21 x E21 holdout,6.4,6.4,4.0,0.5847296668955835,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.2,0.0013240551344191331,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.39,0.0013228962170495073,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.5800000000000001,0.0013217373793379394,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.77,0.0013205785951879712,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.96,0.0013194198346968555,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.15,0.0013182610010011864,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.34,0.0013171021861091425,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.53,0.0013159434349403476,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.72,0.0013147846320094025,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.91,0.0013136258555550562,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.1,0.0013124670532294047,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.29,0.0013113082838400736,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.4800000000000004,0.001310149496611679,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.6700000000000004,0.0013089907202452622,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.8600000000000003,0.0013078319322783472,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.0500000000000003,0.0013066731627677797,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.24,0.0013055143945424064,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.43,0.0013043556201894901,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.62,0.001303196846917487,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.81,0.0013020380889212646,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,4.0,0.0013008793204916103,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.2,0.020224106084904214,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.39,0.020224155411495026,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.5800000000000001,0.020224204346269037,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.77,0.020224253165486594,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.96,0.02022430220223237,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.15,0.020224351004008323,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.34,0.02022440010126747,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.53,0.02022444888614716,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.72,0.020224497851355938,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.91,0.020224546768865537,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.1,0.020224595693681735,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.29,0.02022464458541373,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.4800000000000004,0.020224693546302852,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.6700000000000004,0.020224742453708533,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.8600000000000003,0.0202247913881215,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.0500000000000003,0.020224840277346612,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.24,0.020224889221372777,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.43,0.02022493813984072,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.62,0.020224987037221975,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.81,0.020225035942566194,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,4.0,0.02022508487722874,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.2,0.07348270423394099,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.39,0.06902734550835854,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.5800000000000001,0.06440788186457991,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.77,0.05962318599898242,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.96,0.054672214255441,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.15,0.049554008004663475,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.34,0.04426769492339999,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.53,0.03881249017130939,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.72,0.0331876974634846,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.91,0.02739271003677457,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.1,0.02142701150836057,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.29,0.015290176625249341,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.4800000000000004,0.00898187190345423,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.6700000000000004,0.0025018561560936625,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.8600000000000003,0.004150019090420898,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.0500000000000003,0.010973809292424086,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.24,0.017969476697536457,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.43,0.025136890265711198,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.62,0.0324758257024893,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.81,0.039985965604047546,0.0
D60E21_release,D60 x E21 release,4.0,4.0,4.0,0.04766689971330651,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.2,2.6366932840031154,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.39,2.6502203551139907,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.5800000000000001,2.6637412841483403,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.77,2.6772560746228606,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.96,2.6907647300238295,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.15,2.7042672538074566,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.34,2.7177636493996182,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.53,2.7312539201955026,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.72,2.7447380695607517,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.91,2.758216100830859,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.1,2.7716880173113267,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.29,2.7851538222780867,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.4800000000000004,2.7986135189771026,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.6700000000000004,2.812067110624536,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.8600000000000003,2.825514600407642,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.0500000000000003,2.838955991483319,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.24,2.852391286979712,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.43,2.8658204899953112,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.62,2.87924360359969,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.81,2.8926606308332694,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,4.0,2.9060715747072123,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.2,5.195290559390422,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.39,5.195121591880543,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.5800000000000001,5.194952625204863,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.77,5.194783659443999,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.96,5.194614694605086,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.15,5.194445730819794,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.34,5.194276768131296,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.53,5.194107806256476,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.72,5.19393884543949,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.91,5.1937698856551435,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.1,5.193600926825916,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.29,5.193431968949909,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.4800000000000004,5.193263012072563,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.6700000000000004,5.1930940561961165,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.8600000000000003,5.1929251012937385,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.0500000000000003,5.192756147371298,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.24,5.192587194425236,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.43,5.192418242515771,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.62,5.192249291571272,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.81,5.192080341586276,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,4.0,5.191911392589347,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.2,0.28236291897340093,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.39,0.2823619090126317,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.5800000000000001,0.2823608990093578,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.77,0.28235988908276966,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.96,0.28235887912425905,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.15,0.2823578692077926,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.34,0.2823568592650232,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.53,0.28235584930524116,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.72,0.2823548393915245,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.91,0.2823538294486134,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.1,0.2823528195182785,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.29,0.2823518095790516,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.4800000000000004,0.28235079962732756,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.6700000000000004,0.2823497897077458,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.8600000000000003,0.2823487797644022,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.0500000000000003,0.28234776984732113,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.24,0.28234675990918623,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.43,0.28234574998385575,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.62,0.28234474006067556,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.81,0.28234373013758907,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,4.0,0.28234272020639306,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.2,0.23060223996865847,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.39,0.2306022621080639,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.5800000000000001,0.23060228407526973,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.77,0.23060230593240316,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.96,0.23060232763004374,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.15,0.23060234944372304,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.34,0.2306023713087546,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.53,0.23060239314349706,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.72,0.23060241496063805,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.91,0.23060243681192416,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.1,0.23060245872115948,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.29,0.230602480533721,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.4800000000000004,0.23060250235536195,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.6700000000000004,0.23060252414991078,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.8600000000000003,0.2306025460264709,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.0500000000000003,0.23060256784987887,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.24,0.23060258966450897,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.43,0.2306026115323041,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.62,0.2306026333556126,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.81,0.23060265520190848,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,4.0,0.23060267701054915,0.0
