case,D,is_reviewer_target,is_drift_strip,slice_p95_abs_delta_parent,slice_p95_abs_delta_cf,slice_mean_abs_improvement_vs_parent,slice_min_abs_improvement_vs_parent,slice_max_abs_improvement_vs_parent,slice_acceptance_flip_fraction_vs_base
D60E41_monitor,8.610169491525424,0.0,0.0,0.8889170682795937,0.8889170682795937,0.0,0.0,0.0,1.0
D60E41_monitor,8.881355932203391,0.0,0.0,0.9088499297081436,0.9088499297081436,0.0,0.0,0.0,0.0
D60E41_monitor,9.152542372881356,0.0,0.0,0.4961812958220859,0.4961812958220859,0.0,0.0,0.0,0.0
D60E41_monitor,9.423728813559322,0.0,0.0,0.7767677482022202,0.7767677482022202,0.0,0.0,0.0,0.0
D60E41_monitor,9.694915254237287,0.0,0.0,0.17438576625114854,0.17438597740326456,-2.111521148389788e-07,-2.1115211756850272e-07,-2.1115211357169983e-07,0.0
D60E41_monitor,9.966101694915254,0.0,0.0,0.7227162165535228,0.7227162165535228,0.0,0.0,0.0,1.0
D60E41_monitor,10.23728813559322,0.0,0.0,0.07897602879670085,0.07897602879670085,0.0,0.0,0.0,0.0
D60E41_monitor,10.508474576271189,0.0,0.0,0.405389364857925,0.405389364857925,0.0,0.0,0.0,0.0
D60E41_monitor,10.779661016949152,0.0,0.0,0.12677562428625422,0.12677562428625422,0.0,0.0,0.0,0.0
D60E41_monitor,11.050847457627118,0.0,0.0,0.1354463990122724,0.1354463990122724,0.0,0.0,0.0,0.0
D60E41_monitor,11.322033898305085,0.0,0.0,0.09804033530562942,0.09804033530562942,0.0,0.0,0.0,0.0
D60E41_monitor,11.593220338983052,0.0,0.0,0.0474388474573153,0.0474388474573153,0.0,0.0,0.0,0.0
D60E41_monitor,11.864406779661016,0.0,0.0,0.0483494227665092,0.0483494227665092,0.0,0.0,0.0,0.0
D60E41_monitor,12.135593220338984,0.0,0.0,0.0009871687285129965,0.0009871687285129965,0.0,0.0,0.0,0.0
D60E41_monitor,12.40677966101695,0.0,0.0,0.0162757528550332,0.0162757528550332,0.0,0.0,0.0,0.0
D60E41_monitor,12.677966101694915,0.0,0.0,0.0049776801611644,0.0049776801611644,0.0,0.0,0.0,0.0
D60E41_monitor,12.94915254237288,0.0,0.0,0.0008093909031036,0.0008093909031036,0.0,0.0,0.0,0.0
D60E41_monitor,13.220338983050848,0.0,0.0,0.0001311904553644,0.0001311904553644,0.0,0.0,0.0,0.0
D60E41_monitor,13.491525423728811,0.0,0.0,0.0001854926989064068,0.0001854926989064068,0.0,0.0,0.0,0.0
D60E41_monitor,13.76271186440678,0.0,0.0,9.589692810849215e-05,9.589692810849215e-05,0.0,0.0,0.0,0.0
D60E41_monitor,14.033898305084746,0.0,0.0,3.369630370355413e-05,3.369630370355413e-05,0.0,0.0,0.0,0.0
D60E41_monitor,14.305084745762713,0.0,0.0,4.8076883998512695e-05,4.8076883998512695e-05,0.0,0.0,0.0,0.0
D60E41_monitor,14.576271186440678,0.0,0.0,2.2779854241693394e-07,2.2779854241693394e-07,0.0,0.0,0.0,0.0
D60E41_monitor,14.847457627118644,0.0,0.0,2.0899030322595666e-05,2.0899030322595666e-05,0.0,0.0,0.0,0.0
D60E41_monitor,15.11864406779661,0.0,0.0,1.924586850356315e-06,1.924586850356315e-06,0.0,0.0,0.0,0.0
D60E41_monitor,15.389830508474576,0.0,0.0,9.078839904754341e-06,9.078839904754341e-06,0.0,0.0,0.0,0.0
D60E41_monitor,15.66101694915254,0.0,0.0,2.6702550721945433e-06,2.6702550721945433e-06,0.0,0.0,0.0,0.0
D60E41_monitor,15.932203389830509,0.0,0.0,1.9659680100954827e-06,1.9659680100954827e-06,0.0,0.0,0.0,0.0
D60E41_monitor,16.203389830508474,0.0,0.0,9.436954609597869e-07,9.436954609597869e-07,0.0,0.0,0.0,0.0
D60E41_monitor,16.474576271186443,0.0,0.0,6.054315986435115e-07,6.054315986435115e-07,0.0,0.0,0.0,0.0
D60E41_monitor,16.74576271186441,0.0,0.0,4.0997478937130104e-07,4.0997478937130104e-07,0.0,0.0,0.0,0.0
D60E41_monitor,17.016949152542374,0.0,0.0,3.1064787523130714e-08,3.1064787523130714e-08,0.0,0.0,0.0,0.0
D60E41_monitor,17.28813559322034,0.0,0.0,8.971452674008823e-08,8.971452674008823e-08,0.0,0.0,0.0,0.0
D60E41_monitor,17.559322033898304,0.0,0.0,1.0978284501774435e-09,1.0978284501774435e-09,0.0,0.0,0.0,0.0
D60E41_monitor,17.83050847457627,0.0,0.0,5.2592929562751426e-08,5.2592929562751426e-08,0.0,0.0,0.0,0.0
D60E41_monitor,18.101694915254235,0.0,0.0,1.143082597703856e-08,1.143082597703856e-08,0.0,0.0,0.0,0.0
D60E41_monitor,18.372881355932204,0.0,0.0,4.5980500474946044e-08,4.5980500474946044e-08,0.0,0.0,0.0,0.0
D60E41_monitor,18.64406779661017,0.0,0.0,3.061160708035293e-08,3.061160708035293e-08,0.0,0.0,0.0,0.0
D60E41_monitor,18.915254237288135,0.0,0.0,3.168725523646624e-08,3.168725523646624e-08,0.0,0.0,0.0,0.0
D60E41_monitor,19.186440677966104,0.0,0.0,4.5356834160445134e-08,4.5356834160445134e-08,0.0,0.0,0.0,0.0
D60E41_monitor,19.45762711864407,0.0,0.0,1.2486355763066519e-08,1.2486355763066519e-08,0.0,0.0,0.0,0.0
D60E41_monitor,19.728813559322035,0.0,0.0,5.239036519989631e-08,5.239036519989631e-08,0.0,0.0,0.0,0.0
D60E41_monitor,20.0,0.0,0.0,1.1905194410524671e-09,1.1905194410524671e-09,0.0,0.0,0.0,0.0
D80E41_monitor,4.0,0.0,0.0,1.969726603915972,1.969726603915972,0.0,0.0,0.0,0.0
D80E41_monitor,4.2025316455696204,0.0,0.0,1.6346818476861946,1.6346818476861946,0.0,0.0,0.0,0.0
D80E41_monitor,4.405063291139241,0.0,0.0,7.295115011934541,7.295115011934541,0.0,0.0,0.0,0.0
D80E41_monitor,4.6075949367088604,0.0,0.0,8.621687009793742,8.621687009793742,0.0,0.0,0.0,0.0
D80E41_monitor,4.810126582278481,1.0,0.0,12.306016005128614,12.306016005128614,0.0,0.0,0.0,0.0
D80E41_monitor,5.012658227848101,0.0,0.0,8.03673429029067,8.03673429029067,0.0,0.0,0.0,0.0
D80E41_monitor,5.215189873417722,0.0,0.0,4.610639056012278,4.610639056012278,0.0,0.0,0.0,0.0
D80E41_monitor,5.417721518987342,0.0,0.0,1.3492414208697028,1.3492414208697028,0.0,0.0,0.0,0.0
D80E41_monitor,5.620253164556962,1.0,0.0,12.72702163353064,12.72702163353064,0.0,0.0,0.0,0.0
D80E41_monitor,5.822784810126582,0.0,0.0,9.75838049244176,9.75838049244176,0.0,0.0,0.0,0.0
D80E41_monitor,6.025316455696203,0.0,0.0,9.128386335293442,9.128386335293442,0.0,0.0,0.0,0.0
D80E41_monitor,6.227848101265822,1.0,0.0,42.787554757858345,42.787554757858345,0.0,0.0,0.0,0.0
D80E41_monitor,6.4303797468354436,1.0,0.0,22.434541083936146,22.434541083936146,0.0,0.0,0.0,0.0
D80E41_monitor,6.632911392405063,1.0,0.0,19.466347000501873,19.466347000501873,0.0,0.0,0.0,0.0
D80E41_monitor,6.8354430379746836,0.0,0.0,1.3447766953548452,1.3447766953548452,0.0,0.0,0.0,0.0
D80E41_monitor,7.037974683544304,0.0,0.0,1.9700423470132966,1.9700423470132753,2.1332529239017033e-14,2.1094237467877974e-14,2.1760371282653068e-14,1.0
D80E41_monitor,7.240506329113924,0.0,1.0,1.677360669984994,1.7152504518731853,-0.03788974859094075,-0.03788978558784084,-0.03788971159316823,0.0
D80E41_monitor,7.443037974683545,0.0,0.0,1.3073149413175829,1.3073149413175829,0.0,0.0,0.0,1.0
D80E41_monitor,7.6455696202531644,0.0,0.0,0.4075443116476474,0.4075443116476474,0.0,0.0,0.0,0.0
D80E41_monitor,7.848101265822785,0.0,0.0,0.821827436250091,0.821827436250091,0.0,0.0,0.0,0.0
D80E41_monitor,8.050632911392405,0.0,0.0,0.17933266887898824,0.17933266887898824,0.0,0.0,0.0,1.0
D80E41_monitor,8.253164556962025,0.0,0.0,0.9568539100039906,0.9568539100039906,0.0,0.0,0.0,0.0
D80E41_monitor,8.455696202531644,0.0,0.0,1.2932933084867324,1.2932933084867324,0.0,0.0,0.0,1.0
D80E41_monitor,8.658227848101266,0.0,0.0,0.1965736158791378,0.1965736158791378,0.0,0.0,0.0,1.0
D80E41_monitor,8.860759493670887,0.0,0.0,0.690452388665161,0.690452388665161,0.0,0.0,0.0,1.0
D80E41_monitor,9.063291139240508,0.0,0.0,1.0893646949076936,1.0893646949076936,0.0,0.0,0.0,0.0
D80E41_monitor,9.265822784810126,0.0,0.0,0.18562842354468323,0.18562842354468323,0.0,0.0,0.0,0.0
D80E41_monitor,9.468354430379748,0.0,0.0,0.8867949737957512,0.8867949736144156,1.8133561319189084e-10,1.8133561319189084e-10,1.8133561319189084e-10,1.0
D80E41_monitor,9.670886075949369,0.0,0.0,0.15180676876745358,0.15192676738879518,-0.00011999862081284614,-0.0001199986219109217,-0.00011999861892775243,0.0
D80E41_monitor,9.873417721518988,0.0,0.0,0.6244101288701929,0.6244101288701929,0.0,0.0,0.0,1.0
D80E41_monitor,10.075949367088608,0.0,0.0,0.5224916198853244,0.5224916198853244,0.0,0.0,0.0,1.0
D80E41_monitor,10.278481012658228,0.0,0.0,0.18258090845085484,0.18258090845085484,0.0,0.0,0.0,0.0
D80E41_monitor,10.481012658227847,0.0,0.0,0.4748381988526742,0.4748381988526742,0.0,0.0,0.0,0.0
D80E41_monitor,10.683544303797468,0.0,0.0,0.0459117803737088,0.0459117803737088,0.0,0.0,0.0,0.0
D80E41_monitor,10.88607594936709,0.0,0.0,0.23783550951544388,0.23783550951544388,0.0,0.0,0.0,0.0
D80E41_monitor,11.088607594936708,0.0,0.0,0.09952143528951812,0.09952143528951812,0.0,0.0,0.0,0.0
D80E41_monitor,11.291139240506327,0.0,0.0,0.0837352820258351,0.0837352820258351,0.0,0.0,0.0,0.0
D80E41_monitor,11.49367088607595,0.0,0.0,0.1062148163961697,0.1062148163961697,0.0,0.0,0.0,0.0
D80E41_monitor,11.69620253164557,0.0,0.0,0.012889698669478103,0.012889698669478103,0.0,0.0,0.0,0.0
D80E41_monitor,11.89873417721519,0.0,0.0,0.05157719002843669,0.05157719002843669,0.0,0.0,0.0,0.0
D80E41_monitor,12.10126582278481,0.0,0.0,0.005922198176887002,0.005922198176887002,0.0,0.0,0.0,0.0
D80E41_monitor,12.30379746835443,0.0,0.0,0.024413107405524298,0.024413107405524298,0.0,0.0,0.0,0.0
D80E41_monitor,12.50632911392405,0.0,0.0,0.0126402837546134,0.0126402837546134,0.0,0.0,0.0,0.0
D80E41_monitor,12.708860759493673,0.0,0.0,0.004741174997101701,0.004741174997101701,0.0,0.0,0.0,0.0
D80E41_monitor,12.91139240506329,0.0,0.0,0.0013572584954299,0.0013572584954299,0.0,0.0,0.0,0.0
D80E41_monitor,13.113924050632912,0.0,0.0,5.8483179858600035e-05,5.8483179858600035e-05,0.0,0.0,0.0,0.0
D80E41_monitor,13.316455696202532,0.0,0.0,0.000279209373042,0.000279209373042,0.0,0.0,0.0,0.0
D80E41_monitor,13.518987341772153,0.0,0.0,0.000165346593929,0.000165346593929,0.0,0.0,0.0,0.0
D80E41_monitor,13.721518987341772,0.0,0.0,7.91556222125e-05,7.91556222125e-05,0.0,0.0,0.0,0.0
D80E41_monitor,13.924050632911392,0.0,0.0,9.095599288246459e-05,9.095599288246459e-05,0.0,0.0,0.0,0.0
D80E41_monitor,14.126582278481012,0.0,0.0,8.68914273551084e-06,8.68914273551084e-06,0.0,0.0,0.0,0.0
D80E41_monitor,14.329113924050631,0.0,0.0,5.36494011898119e-05,5.36494011898119e-05,0.0,0.0,0.0,0.0
D80E41_monitor,14.531645569620252,0.0,0.0,9.888630600797082e-06,9.888630600797082e-06,0.0,0.0,0.0,0.0
D80E41_monitor,14.734177215189874,0.0,0.0,1.6062266019310122e-05,1.6062266019310122e-05,0.0,0.0,0.0,0.0
D80E41_monitor,14.936708860759492,0.0,0.0,1.708717293011136e-05,1.708717293011136e-05,0.0,0.0,0.0,0.0
D80E41_monitor,15.139240506329111,0.0,0.0,2.299084497337739e-06,2.299084497337739e-06,0.0,0.0,0.0,0.0
D80E41_monitor,15.341772151898734,0.0,0.0,1.0981588971421274e-05,1.0981588971421274e-05,0.0,0.0,0.0,0.0
D80E41_monitor,15.544303797468354,0.0,0.0,3.3103540048727913e-06,3.3103540048727913e-06,0.0,0.0,0.0,0.0
D80E41_monitor,15.746835443037977,0.0,0.0,4.011753031699249e-06,4.011753031699249e-06,0.0,0.0,0.0,0.0
D80E41_monitor,15.949367088607596,0.0,0.0,1.7955693193213666e-06,1.7955693193213666e-06,0.0,0.0,0.0,0.0
D80E41_monitor,16.151898734177216,0.0,0.0,5.708641696797624e-07,5.708641696797624e-07,0.0,0.0,0.0,0.0
D80E41_monitor,16.354430379746837,0.0,0.0,1.1744931947865705e-06,1.1744931947865705e-06,0.0,0.0,0.0,0.0
D80E41_monitor,16.556962025316455,0.0,0.0,2.933546311265471e-07,2.933546311265471e-07,0.0,0.0,0.0,0.0
D80E41_monitor,16.759493670886076,0.0,0.0,4.443768863818973e-07,4.443768863818973e-07,0.0,0.0,0.0,0.0
D80E41_monitor,16.962025316455694,0.0,0.0,1.2578882666615697e-07,1.2578882666615697e-07,0.0,0.0,0.0,0.0
D80E41_monitor,17.164556962025316,0.0,0.0,6.11395372653528e-08,6.11395372653528e-08,0.0,0.0,0.0,0.0
D80E41_monitor,17.367088607594937,0.0,0.0,7.39319870039251e-08,7.39319870039251e-08,0.0,0.0,0.0,0.0
D80E41_monitor,17.569620253164558,0.0,0.0,1.2481089289838815e-09,1.2481089289838815e-09,0.0,0.0,0.0,0.0
D80E41_monitor,17.77215189873418,0.0,0.0,5.7442994284512145e-08,5.7442994284512145e-08,0.0,0.0,0.0,0.0
D80E41_monitor,17.974683544303797,0.0,0.0,1.6975660291037414e-08,1.6975660291037414e-08,0.0,0.0,0.0,0.0
D80E41_monitor,18.177215189873415,0.0,0.0,4.061093157126939e-08,4.061093157126939e-08,0.0,0.0,0.0,0.0
D80E41_monitor,18.379746835443036,0.0,0.0,4.825913617510783e-08,4.825913617510783e-08,0.0,0.0,0.0,0.0
D80E41_monitor,18.582278481012654,0.0,0.0,6.672321648643903e-09,6.672321648643903e-09,0.0,0.0,0.0,0.0
D80E41_monitor,18.78481012658228,0.0,0.0,5.8509538225659494e-08,5.8509538225659494e-08,0.0,0.0,0.0,0.0
D80E41_monitor,18.9873417721519,0.0,0.0,4.3327744945460664e-09,4.3327744945460664e-09,0.0,0.0,0.0,0.0
D80E41_monitor,19.18987341772152,0.0,0.0,4.99568045917145e-08,4.99568045917145e-08,0.0,0.0,0.0,0.0
D80E41_monitor,19.39240506329114,0.0,0.0,3.811309466326405e-08,3.811309466326405e-08,0.0,0.0,0.0,0.0
D80E41_monitor,19.594936708860757,0.0,0.0,2.0068606049924604e-08,2.0068606049924604e-08,0.0,0.0,0.0,0.0
D80E41_monitor,19.79746835443038,0.0,0.0,5.684694225821462e-08,5.684694225821462e-08,0.0,0.0,0.0,0.0
D80E41_monitor,20.0,0.0,0.0,1.819105640142167e-09,1.819105640142167e-09,0.0,0.0,0.0,0.0
D100E41_monitor,4.0,0.0,0.0,1.3973742900941875,1.3973742900941875,0.0,0.0,0.0,0.0
D100E41_monitor,4.161616161616162,0.0,0.0,1.1140012315183054,1.1140012315183054,0.0,0.0,0.0,0.0
D100E41_monitor,4.3232323232323235,0.0,0.0,5.701825207347053,5.701825207347053,0.0,0.0,0.0,0.0
D100E41_monitor,4.484848484848484,0.0,0.0,6.112757237291211,6.112757237291211,0.0,0.0,0.0,0.0
D100E41_monitor,4.646464646464646,0.0,0.0,6.859175901547141,6.859175901547141,0.0,0.0,0.0,0.0
D100E41_monitor,4.808080808080808,1.0,0.0,9.3824628194751,9.3824628194751,0.0,0.0,0.0,0.0
D100E41_monitor,4.96969696969697,0.0,0.0,5.792052410524953,5.792052410524953,0.0,0.0,0.0,0.0
D100E41_monitor,5.1313131313131315,0.0,0.0,2.569029904494048,2.569029904494048,0.0,0.0,0.0,0.0
D100E41_monitor,5.292929292929293,0.0,0.0,1.2697405894968519,1.2697405894968519,0.0,0.0,0.0,0.0
D100E41_monitor,5.454545454545455,0.0,0.0,4.157055592652597,4.157055592652597,0.0,0.0,0.0,0.0
D100E41_monitor,5.616161616161616,1.0,0.0,10.75678840680306,10.75678840680306,0.0,0.0,0.0,0.0
D100E41_monitor,5.777777777777778,0.0,0.0,4.645317257827017,4.645317257827017,0.0,0.0,0.0,0.0
D100E41_monitor,5.9393939393939394,0.0,0.0,3.714754962486012,3.714754962486012,0.0,0.0,0.0,0.0
D100E41_monitor,6.101010101010101,1.0,0.0,6.684501907775839,6.684501907775839,0.0,0.0,0.0,0.0
D100E41_monitor,6.262626262626263,0.0,0.0,34.18530510172327,34.18530510172327,0.0,0.0,0.0,0.0
D100E41_monitor,6.424242424242424,1.0,0.0,19.815313968113983,19.815313968113983,0.0,0.0,0.0,0.0
D100E41_monitor,6.5858585858585865,0.0,0.0,6.642838782393923,6.642838782393923,0.0,0.0,0.0,0.0
D100E41_monitor,6.747474747474747,1.0,0.0,6.001369146617577,6.001369146617577,0.0,0.0,0.0,0.0
D100E41_monitor,6.909090909090909,0.0,0.0,4.827027559448403,4.827027559448403,0.0,0.0,0.0,0.0
D100E41_monitor,7.070707070707071,0.0,0.0,2.0419417960801365,2.0419417933504542,2.7297026969420574e-09,2.729679593471701e-09,2.7297257787495255e-09,1.0
D100E41_monitor,7.232323232323233,0.0,1.0,0.934938912855249,1.041924642067773,-0.10698582071639648,-0.10698592238481464,-0.10698571904873777,0.0
D100E41_monitor,7.393939393939395,0.0,0.0,0.788845585091964,0.788845585091964,0.0,0.0,0.0,0.0
D100E41_monitor,7.555555555555555,0.0,0.0,1.7321955894077246,1.7321955894077246,0.0,0.0,0.0,1.0
D100E41_monitor,7.717171717171718,0.0,0.0,0.6586555894987356,0.6586555894987356,0.0,0.0,0.0,0.0
