D,eta,coeff_1,coeff_2,coeff_3,basis_1_mumu,basis_2_mumu,basis_3_mumu,basis_1_offdiag_frob,basis_2_offdiag_frob,basis_3_offdiag_frob,tree_term_1_mumu,tree_term_2_mumu,tree_term_3_mumu,C_tree_mumu,C_match_mumu,C_ir_mumu,delta_C_match_diag_mumu,delta_C_rge_diag_mumu,tree_rebuild_residual,match_rebuild_residual,ir_rebuild_residual,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,hk_omega_mid,hk_R_mid,hk_X_mid,hk_a1_well,hk_a2_well,hk_a2_barrier,hk_diag_density,hk_barrier_density,hk_abs_diag,hk_abs_offdiag,hk_barrier_ratio,hk_a1_flat,hk_a2_flat,hk_a1_well_geom,hk_a2_well_geom,hk_a2_barrier_geom,hk_diag_density_geom,hk_barrier_density_geom,hk_abs_diag_geom,hk_abs_offdiag_geom,hk_barrier_ratio_geom,hk_R_well_abs,hk_R_barrier_abs,hk_X_well_abs,hk_X_barrier_abs,hk_gradX_barrier,hk_curv_contrast_log,hk_curv_access,hk_barrier_stiffness_log,mu_mumu_tree_recon,mu_mumu_ir_recon,mu_mumu_ir_native,abs_delta_mu_mumu_ir_recon_vs_native,chi2_uv_rge
18.4,0.5800000000000001,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,1.7949803590232284e-61,1.9969300124387082e-09,3.873274194856101e-62,1.9969300124387082e-09,1.9977016321819542e-09,2.0094290998074136e-09,7.716197432459998e-13,1.1727467625459372e-11,0.0,0.0,0.0,1.5896510516836373,1.0,0.463514527796402,1.0003864029978216,1.0,0.09421603304878111,0.5139240325215798,1.6860442681422976e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215799,0.9043734450498737,1.229970175055255,1.2702190003210754,0.41792377909475464,0.27128778987899543,0.649132218479215,0.5870579407189149,0.07894833438248254,1.0086949138283985,2.12809755032579e-07,1.0000000297933658,2.223583936488238,12.389995084439638,0.5000000662279563,12.389995084439638,0.5000000662279563,0.9253173736290546,0.33333336276797926,0.04035514645650643,1.0,0.5,1.2235839364882382,11.889995084439644,6.622795631524081e-08,11.889995084439644,6.622795631524081e-08,0.9224204514083046,6.622795192909891e-08,5.570057501698456e-09,3.9899476189833853,2.1596071991930412e-07,0.5585926666576739,3.023450079630678e-08,1.5241591041239538e-17,7.2665924276481615,0.34780573356292427,6.619336595864629e-12,2.0996865139845838e-09,2.242003198874489e-09,5.55252922894241e-08,5.328328909054961e-08,12.249999028307402
19.200000000000003,0.5800000000000001,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0057161736535278e-30,1e-30,5.716173653527695e-33,0.0,0.0,0.0,1.5704009692603986,1.0,0.4513309811859851,1.0002544174452423,1.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,0.0,0.0,-0.0,-0.0,1.0083331353964178,1.7234851319392037e-07,1.0000000241287919,2.1203541289254564,8.967089674543494,0.500000053527889,8.967089674543494,0.500000053527889,0.8996698100796608,0.33333335712350537,0.055759457268207094,1.0,0.5,1.1203541289254564,8.467089674543494,5.352788896920116e-08,8.467089674543494,5.352788896920116e-08,0.8943709171057134,5.352788610396642e-08,6.321875759758873e-09,3.653328681278661,1.7454745921042652e-07,0.5114660153790127,2.4436644282431084e-08,8.377418847020591e-18,7.320775214994881,0.3466714724806728,3.638311098543657e-12,0.0,5.6161890984207724e-52,5.55252922894241e-08,5.55252922894241e-08,12.249999028307402
20.0,0.5800000000000001,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0055641423643005e-30,1e-30,5.564142364300414e-33,0.0,0.0,0.0,1.5516627094173834,1.0,0.43932707173589636,1.000278797361312,1.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,0.0,0.0,-0.0,-0.0,1.007999425050114,1.405570735761822e-07,1.0000000196779903,2.224191608311563,12.400287296810635,0.5000000436430984,12.400287296810635,0.5000000436430984,0.9253747342985693,0.3333333527302654,0.04032164994852166,1.0,0.5,1.2241916083115632,11.900287296810637,4.364309837953688e-08,11.900287296810637,4.364309837953688e-08,0.9224823465561708,4.3643096474816925e-08,3.6673987182841835e-09,3.9919291575377067,1.4231444802892805e-07,0.558870082055279,1.9924022734991943e-08,4.7199658785088955e-18,7.447933832799711,0.34405252396449,2.049870895647485e-12,0.0,5.614491259695469e-52,5.55252922894241e-08,5.55252922894241e-08,12.249999028307402
4.0,0.77,0.051450333905283606,0.35839837754409765,0.12660974775960654,1.0000000000000001e-60,0.0041510630369783405,1.0000000000000001e-60,1.1412036525285907e-31,1.2885748774484689e-31,1.0342645694866756e-31,5.145033390528361e-62,0.0014877342575363118,1.2660974775960655e-61,0.0014877342575363118,0.0014884617345366795,0.0014931289408214785,7.274770003676528e-07,4.667206284799004e-06,0.0,0.0,0.0,1.280917082806759,1.0,0.24757629233153006,1.0004889831612618,1.0,0.07718149434815945,0.7305470830657413,2.877469029129853e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8820335834498795,0.7588008908473142,1.2695455772453834,1.0767321020559757,0.5364584592089878,0.3835708045628055,0.7150056038418774,0.5425468891560383,0.025829174258451423,1.0399282813788122,0.0003971717229458095,1.0000556040412125,2.1966240095107397,11.939227316409962,0.5001836766919643,11.939227316409962,0.5001836766919643,0.9227156324294754,0.3334149574236889,0.041894141340661384,1.0,0.5,1.1966240095107399,11.439227316409962,0.0001836766919642534,11.439227316409962,0.0001836766919642534,0.9196091546071524,0.00018364296103266838,1.605673940063792e-05,3.9020348136219765,0.0005873525588659454,0.5462848739070769,8.222935824121802e-05,0.0002535704397484617,3.8223922746698986,0.4553745263706248,2.405807972768336,1165.4120317196914,2.518786362921551,2.518786362921551,0.0,7.8230182866202025
4.8,0.77,0.07716990459060517,0.3769632855830964,0.09557783284116855,1.0000000000000001e-60,0.004161103583490356,1.0000000000000001e-60,1.0079858792610566e-31,1.2901323317381603e-31,7.971721936714691e-32,7.716990459060518e-62,0.0015685832784841209,9.557783284116856e-62,0.0015685832784841209,0.0015693784300497976,0.0015754942279368976,7.951515656767251e-07,6.115797887100037e-06,0.0,0.0,0.0,1.3602809677586774,1.0,0.30769127235057525,1.0005069233980648,1.0,0.07111786048012514,0.7487087256679691,2.993809692773783e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.029549338188574,0.8336507253807391,1.472827219449353,1.4163259993902102,0.5497110230148701,0.39647400290906915,0.7212407725328518,0.6012628931961765,0.10018633539793556,1.0333205335754574,0.00016518363110749093,1.000023125708355,2.1006236190363605,8.712081613251453,0.5000639755523397,8.712081613251453,0.5000639755523397,0.8970354616217835,0.3333617656995001,0.05739890852166959,1.0,0.5,1.10062361903636,8.212081613251454,6.397555233973386e-05,8.212081613251454,6.397555233973386e-05,0.8914469017988819,6.397145973026364e-05,7.790418477636594e-06,3.588990062075087,0.00020859695254771168,0.5024586086905123,2.9203573356669195e-05,2.5792971459201976e-07,4.235664296367017,0.43703287156825393,0.09965637607141929,1295.5194349074504,13.77606391976692,13.776063919766914,5.329070518200751e-15,957.2934884134773
5.6,0.77,0.10061930324206539,0.37916258011347254,0.06704306489988372,1.0000000000000001e-60,0.00343434400378527,1.0000000000000001e-60,7.904352146000565e-32,1.1720655278243226e-31,5.959444798111691e-32,1.006193032420654e-61,0.0013021747334724565,6.704306489988373e-62,0.0013021747334724565,0.0013030954962572109,0.0013090048472908194,9.207627847543712e-07,5.909351033608554e-06,0.0,0.0,0.0,1.4305484675437201,1.0,0.35805791447458585,1.0007070961838578,1.0,0.1092096338293002,0.7674873008833811,3.36804571485748e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1143583549822196,0.879001266901782,1.37322146165523,1.0711593535980681,0.5468249482554217,0.3979739676089307,0.7277904361873359,0.6397287154476687,0.028398994020164877,1.0285452641561494,7.660504636946285e-05,1.0000107247064918,2.2063608369255485,12.101930923526595,0.5000279354719778,12.101930923526595,0.5000279354719778,0.9236753722915497,0.33334574886743423,0.04131802921630508,1.0,0.5,1.206360836925548,11.601930923526593,2.7935471977609552e-05,11.601930923526593,2.7935471977609552e-05,0.9206470813029853,2.793469160881491e-05,2.4078295381815732e-06,3.9337853378007,9.109242879519339e-05,0.5507299472920979,1.2752940031335227e-05,6.694228054582783e-10,4.63532837546055,0.42125045802038286,0.00029062936435809007,892.8269668089862,57.98126280445564,57.98126280445565,1.4210854715202004e-14,20008.99562841798
6.4,0.77,0.12575302585940165,0.3468667687486885,0.05236162718228218,1.0000000000000001e-60,0.0019381367964826934,1.0000000000000001e-60,5.752501155700377e-32,8.804855016370669e-32,4.5605734319466625e-32,1.2575302585940166e-61,0.0006722752479888863,5.236162718228219e-62,0.0006722752479888863,0.0006728499834620038,0.0006761767637992154,5.747354731174513e-07,3.3267803372116246e-06,0.0,0.0,0.0,1.4775528482269376,1.0,0.3903872383399466,1.0008549109532692,1.0,0.1316552460415761,0.7152903247800396,4.4904440373576616e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740888039440537,0.9010336987083872,1.4570612890037822,1.309910589913548,0.5249814217903723,0.372655496103476,0.7098451119138444,0.6395943666978002,0.09346818765149478,1.0249824673198273,3.9737823800067885e-05,1.000005563295332,2.209439552837929,12.152665839924776,0.5000138690251117,12.152665839924776,0.5000138690251117,0.9239697858844318,0.33333949728750206,0.04114437734167195,1.0,0.5,1.209439552837929,11.652665839924776,1.3869025111697671e-05,11.652665839924776,1.3869025111697671e-05,0.9209652722476431,1.386883276450779e-05,1.1902019076337988e-06,3.9438246288193346,4.5224740072564076e-05,0.5521354480347069,6.331463610151786e-06,6.577947116532334e-11,4.940541515352905,0.4102862686474258,2.8566721808008824e-05,237.97044002383137,59.88528735329932,59.88528735329933,1.4210854715202004e-14,21378.305229987465
7.2,0.77,0.15546132243124233,0.3068206423958548,0.04629894325796145,1.0000000000000001e-60,0.0003942546672087957,1.0000000000000001e-60,4.4222443481515865e-32,3.9711694358654393e-32,3.895876290432982e-32,1.5546132243124235e-61,0.00012096547026056667,4.629894325796146e-62,0.00012096547026056667,0.00012106678046715954,0.00012168043617905833,1.0131020659286648e-07,6.136557118987889e-07,0.0,0.0,0.0,1.4921401916441892,1.0,0.40021145959540433,1.0008375134356493,1.0,0.14069871838435052,0.6301154757324691,8.30051461196152e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.5919364700212614,0.9103279128855146,1.4320463892394186,1.6204236024415644,0.5085809080850586,0.3470601122559025,0.6824088492874721,0.6212158235064702,0.10022512483292445,1.02221845280947,2.237315547532781e-05,1.0000031322417666,2.109334315750343,8.824249410586136,0.5000075435908989,8.824249410586136,0.5000075435908989,0.898211053261489,0.3333366860235386,0.05666289792206664,1.0,0.5,1.1093343157503428,8.324249410586134,7.5435908988445985e-06,8.324249410586134,7.5435908988445985e-06,0.8927527615397475,7.54353399351022e-06,9.062187503958309e-07,3.617394507881553,2.4598568383405263e-05,0.5064352311034175,3.443799573673375e-06,1.0770583261022989e-11,5.167486042626169,0.40266688248483545,4.677579687065356e-06,7.704626794907971,3.5321668672176956,3.5321668672176956,0.0,28.41334718538076
8.0,0.77,0.18204725219907594,0.30804498389251417,0.04395337405957018,1.0000000000000001e-60,0.0002788905285962925,1.0000000000000001e-60,3.724670408224819e-32,3.3400031652457607e-32,3.50419033094253e-32,1.8204725219907597e-61,8.591082838921968e-05,4.395337405957018e-62,8.591082838921968e-05,8.59864821250375e-05,8.64029494404027e-05,7.565373581781408e-08,4.164673153652011e-07,0.0,0.0,0.0,1.4658274448318904,1.0,0.38241989178356733,1.0008806076863217,1.0,0.1520636193182569,0.6058619550782047,9.732597891744673e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450493789465,0.9133806506450648,1.4452584420889676,1.665287061215118,0.5340456101511604,0.3605063289677364,0.6750478275922835,0.6165756239827774,0.09391702985165433,1.0199910205174039,1.3227190912142285e-05,1.0000018518067277,2.2137482258156496,12.22510261724053,0.5000043966685783,12.22510261724053,0.5000043966685783,0.9243862199831722,0.33333528740252943,0.040899811831717786,1.0,0.5,1.2137482258156496,11.725102617240529,4.396668578344474e-06,11.725102617240529,4.396668578344474e-06,0.9214151720360073,4.3966492477348765e-06,3.749791129230405e-07,3.9578746493988577,1.4336930217086677e-05,0.55410245091584,2.0071702304065375e-06,2.2373623786036913e-12,5.441005864084353,0.39402443296809153,9.71673048094801e-07,3.8861949573870422,2.325318645656831,2.325318645656831,0.0,5.3513412250012
8.8,0.77,0.15532925072351705,0.26822734449195185,0.042357383386457635,1.0000000000000001e-60,0.00021803260940042338,1.0000000000000001e-60,2.3881380588317396e-32,2.9531854625161854e-32,2.579827620959073e-32,1.5532925072351707e-61,5.848230783212654e-05,4.2357383386457636e-62,5.848230783212654e-05,5.85161277796096e-05,5.8840086496083346e-05,3.3819947483057e-08,3.239587164737459e-07,0.0,0.0,0.0,1.5482467554553723,1.0,0.43712316521321565,1.0005782936538712,1.0,0.11517223325097901,0.593742823973692,1.2483365522522748e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124253724621,0.9135092966591125,1.2831884106522167,1.2087482232265034,0.4659139786019265,0.31283738969451974,0.6714488168679861,0.6133747364396672,0.06882897693101044,1.0181750711259014,8.259727716180359e-06,1.0000011563618803,2.2153271804510855,12.251230609730406,0.5000027059548982,12.251230609730406,0.5000027059548982,0.9245353107608211,0.3333345359777852,0.040812447490603636,1.0,0.5,1.2153271804510855,11.751230609730404,2.705954898062309e-06,11.751230609730404,2.705954898062309e-06,0.92157619679179,2.705947575890212e-06,2.3026991707759439e-07,3.9630234145144088,8.82375377797098e-06,0.5548232780320173,1.2353255289095678e-06,5.531180724703706e-13,5.652373257409156,0.3877141894585874,2.4021606027423186e-07,1.8008509751620132,1.5836778261295688,1.5836778261295688,0.0,0.21085964882302577
9.600000000000001,0.77,0.1615250294434468,0.26255859676057464,0.04132676529076125,1.0000000000000001e-60,0.00016598138027800193,1.0000000000000001e-60,1.6485998528050524e-32,2.5766752242221136e-32,1.956789256143102e-32,1.6152502944344682e-61,4.35798382941755e-05,4.132676529076126e-62,4.35798382941755e-05,4.360525252464698e-05,4.3846575207767905e-05,2.5414230471477973e-08,2.4132268312092574e-07,0.0,0.0,0.0,1.5480056645464257,1.0,0.4369674344285572,1.000583164863989,1.0,0.11485685465158924,0.5829075327366252,1.5205403538404688e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615244213832,0.9126874965804395,1.3214390645375511,1.1497013156171452,0.46541039149478264,0.311022914588276,0.6682766871391669,0.6099277766081158,0.05251232595670601,1.0166650798672585,5.388569962363167e-06,1.0000007543997946,2.113724665240571,8.881031909501738,0.5000017405965005,8.881031909501738,0.5000017405965005,0.8987959952807777,0.33333410693088034,0.05629995992487686,1.0,0.5,1.113724665240571,8.38103190950174,1.740596500556963e-06,8.38103190950174,1.740596500556963e-06,0.8934019189309939,1.7405934708860589e-06,2.0768283898115396e-07,3.631710864914905,5.675853141313554e-06,0.5084395210880868,7.946194397895338e-07,1.5661252291734766e-13,5.80608011542953,0.3833111668199893,6.801594918813654e-08,0.9999999985269468,0.9999999984720476,0.999999998472048,4.440892098500626e-16,1.0000000076397595
10.4,0.77,0.17639310745061237,0.26744080157883854,0.040638256560595644,1.0000000000000001e-60,0.00011205461341960352,1.0000000000000001e-60,1.297333462625057e-32,2.117117034267152e-32,1.4411276959137232e-32,1.763931074506124e-61,2.9967975633545642e-05,4.063825656059565e-62,2.9967975633545642e-05,2.998751345578887e-05,3.014727753274171e-05,1.9537822243226956e-08,1.597640769528412e-07,0.0,0.0,0.0,1.5229622419775668,1.0,0.42065728173279693,1.000651956691441,1.0,0.12533762689732517,0.5770575888050552,1.8818072723859162e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112499271791,0.911543283563301,1.3800538869112335,1.2559774722814012,0.4844721655900466,0.3229405186741047,0.6665821931808821,0.6076185211369279,0.07885407193512192,1.0153805273192358,3.613952576791553e-06,1.0000005059533608,2.217750923707844,12.292100047434756,0.5000011613836357,12.292100047434756,0.5000011613836357,0.9247673432767315,0.3333338495034384,0.0406766264067287,1.0,0.5,1.217750923707844,11.792100047434758,1.1613836357476172e-06,11.792100047434758,1.1613836357476172e-06,0.9218267527386534,1.1613822869372342e-06,9.848827868453028e-08,3.9709269251342745,3.7871183290639358e-06,0.5559297695187984,5.30196566061681e-07,4.9491738844059265e-14,6.020583020118831,0.3774100061779538,2.149398858491227e-08,0.47287198395479735,0.49512177398490176,0.4951217739849019,1.6653345369377348e-16,5.117528774476441
11.2,0.77,0.19039182900394178,0.27312194798030254,0.04013603156779891,1.0000000000000001e-60,6.0315134839430895e-05,1.0000000000000001e-60,9.786270620734407e-33,1.553256383723317e-32,8.90454950613309e-33,1.903918290039418e-61,1.647338712003998e-05,4.013603156779891e-62,1.647338712003998e-05,1.648521499029953e-05,1.6569790249680374e-05,1.1827870259548812e-08,8.457525938084564e-08,0.0,0.0,0.0,1.499419168235305,1.0,0.40507781194222237,1.0007179986831707,1.0,0.1353663151635882,0.5744380158402492,2.5787377290133707e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.918467763948262,0.9102765275485039,1.425828299165174,1.3404293458524341,0.5036498085520432,0.33534392502329996,0.6658275637737052,0.6060872026980084,0.09311008965760688,1.0142824410064095,2.503424455001628e-06,1.0000003504794237,2.218709133881447,12.30799250134595,0.5000007992184813,12.30799250134595,0.5000007992184813,0.9248571863939011,0.333333688541358,0.040624074085502025,1.0,0.5,1.2187091338814469,11.807992501345952,7.992184813274223e-07,11.807992501345952,7.992184813274223e-07,0.9219237519154612,7.992178425777519e-07,6.76845349653061e-08,3.974051523526457,2.6061461721852246e-06,0.556367213293704,3.6486046412016194e-07,1.7133770280926153e-14,6.183234722887541,0.37311264781838893,7.4411017798086714e-09,0.14288761233379477,0.15203075529683352,0.15203075529683344,8.326672684688674e-17,9.7339202232812
12.0,0.77,0.2033691550949192,0.27894908792824485,0.03982760667642974,1.0000000000000001e-60,2.957082437531488e-05,1.0000000000000001e-60,7.026954938208634e-33,1.0875812498441646e-32,6.986406599875982e-33,2.0336915509491922e-61,8.248754488780397e-06,3.982760667642974e-62,8.248754488780397e-06,8.255077110669058e-06,8.295922210409487e-06,6.3226218886612795e-09,4.084509974042952e-08,0.0,0.0,0.0,1.4779687035454037,1.0,0.3906686474340275,1.0007664941291756,1.0,0.14464355018632655,0.5733930501738425,3.655827939835572e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771173544807799,0.9093091988944986,1.4365937871190193,1.407463712250409,0.5221458496995938,0.3475022951774468,0.6655272571396964,0.6051700570321503,0.10017041793202977,1.013332521703754,1.7819504812323868e-06,1.0000002494730673,2.116370113120926,8.915327185882708,0.5000005647178117,8.915327185882708,0.5000005647178117,0.8991460411489209,0.33333358431893295,0.056083254634732356,1.0,0.5,1.1163701131209263,8.415327185882706,5.647178117713068e-07,8.415327185882706,5.647178117713068e-07,0.8937902018424388,5.647174928652799e-07,6.710586520256277e-08,3.640337325394325,1.8414706023683223e-06,0.5096472255552056,2.57805884319227e-07,6.407787557438435e-15,6.295976838564704,0.37021863623661705,2.782866801665598e-09,0.03582659430755129,0.03817477779645191,0.03817477779645191,0.0,11.591049598935893
12.8,0.77,0.171351922088286,0.22310122624496967,0.03962165068923966,1.0000000000000001e-60,9.186019029316344e-06,1.0000000000000001e-60,4.0388379677876596e-33,6.0616892131868145e-33,4.55444315358891e-33,1.7135192208828603e-61,2.0494121097501023e-06,3.9621650689239665e-62,2.0494121097501023e-06,2.050363881310547e-06,2.062211489790476e-06,9.517715604445747e-10,1.1847608479929234e-08,0.0,0.0,0.0,1.5781226258875372,1.0,0.4562359290923607,1.0004644119920618,1.0,0.10063809092004923,0.5338322605098711,6.464042583298375e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916646581924389,0.9085362197931564,1.2989832372627907,1.1597086448540501,0.43407479902249535,0.284087158384006,0.6544659100775937,0.5946059839253848,0.054015957475856385,1.012497807015756,1.2911169053946058e-06,1.0000001807563668,2.220261480797612,12.334214972575495,0.50000040825811,12.334214972575495,0.50000040825811,0.9250049588928406,0.33333351478133283,0.04053767583667349,1.0,0.5,1.220261480797612,11.834214972575499,4.082581100397719e-07,11.834214972575499,4.082581100397719e-07,0.9220832748916216,4.0825794336515557e-07,3.4498115082907104e-08,3.9791135243400397,1.3312761727949578e-06,0.5570758934076054,1.8637866420040464e-07,2.56082265677955e-15,6.475518170704546,0.3657458013593058,1.1121511511321626e-09,0.002211502153664749,0.00236090448537337,0.00236090448537337,0.0,12.208719008193395
13.600000000000001,0.77,0.1719728154488899,0.21729312154279104,0.03944876691539315,1.0000000000000001e-60,2.5885617446326796e-06,1.0000000000000001e-60,2.2787958365921463e-33,3.2178015753819755e-33,3.0149352342625718e-33,1.7197281544888993e-61,5.62476661797488e-07,3.9448766915393155e-62,5.62476661797488e-07,5.62721246658994e-07,5.659971248502702e-07,2.445848615059474e-10,3.275878191276229e-09,0.0,0.0,0.0,1.5835144599575646,1.0,0.4596467185984162,1.000434835572954,1.0,0.09808481357269962,0.5280293728253742,1.176349422487341e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820652232564375,0.9078216652159469,1.263703446289532,1.1610009932696252,0.4287147039070741,0.27990561826153676,0.6528948405795935,0.5927120813858667,0.05420166503867155,1.011762877532728,9.556588152057026e-07,1.0000001337922342,2.2209042963055294,12.344891910878538,0.5000003011139055,12.344891910878538,0.5000003011139055,0.9250649606847084,0.3333334671617089,0.040502606642776384,1.0,0.5,1.2209042963055294,11.844891910878538,3.0111390540763943e-07,11.844891910878538,3.0111390540763943e-07,0.9221480408758376,3.011138147380827e-07,2.542141436774882e-08,3.9812096618658566,9.818930214946953e-07,0.55736935266122,1.3746502300199428e-07,1.0842126758400704e-15,6.6079508759505305,0.36254853131307285,4.70867601078178e-10,0.000166585725830007,0.00017787072254130476,0.0001778707225413048,5.421010862427522e-20,12.246887460092987
14.4,0.77,0.18126828334494755,0.223972357285293,0.039367369180547625,1.0000000000000001e-60,1.2472862552806118e-06,1.0000000000000001e-60,1.567404010988234e-33,2.233639411615592e-33,2.035717144397029e-33,1.8126828334494755e-61,2.7935764280474436e-07,3.9367369180547626e-62,2.7935764280474436e-07,2.794949289591774e-07,2.810711266624432e-07,1.3728615443306032e-10,1.576197703265794e-09,0.0,0.0,0.0,1.5609164733916419,1.0,0.4452731317042589,1.0004914351118326,1.0,0.10740742647090296,0.5324342729791944,1.706910896447314e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6957717563015633,0.9074213114209866,1.3078388927833577,1.2618790978739667,0.4446080098107882,0.290811961808576,0.6540861959107233,0.5935317536756729,0.07820316874577712,1.0111106416733688,7.205812327255459e-07,1.0000001008813726,2.118138437267512,8.938285272118142,0.5000002260463465,8.938285272118142,0.5000002260463465,0.899379020362245,0.3333334337983611,0.05593916627454647,1.0,0.5,1.118138437267512,8.438285272118144,2.260463464301547e-07,8.438285272118144,2.260463464301547e-07,0.8940485510695334,2.2604629533321548e-07,2.6788184938124694e-08,3.6461035997853655,7.371075678382429e-07,0.5104545039699513,1.0319505950527104e-07,4.829147055055109e-16,6.6942981343684655,0.36050848843144706,2.0972714474368812e-10,4.1091300406667834e-05,4.38652287069084e-05,4.38652287069084e-05,0.0,12.249232370523615
15.200000000000001,0.77,0.1902012619360678,0.23064920433595215,0.03931035741582863,1.0000000000000001e-60,6.36458540351539e-07,1.0000000000000001e-60,1.0224279419523345e-33,1.595567034444544e-33,1.0936942886213224e-33,1.902012619360678e-61,1.4679865592490398e-07,3.931035741582864e-62,1.4679865592490398e-07,1.4688088992968647e-07,1.476840418573152e-07,8.223400478249574e-11,8.03151927628717e-10,0.0,0.0,0.0,1.5399344597018174,1.0,0.4317398568847099,1.0005601822732257,1.0,0.11619019864791928,0.5367937366735732,2.498950246328401e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.819155070875139,0.9071280439674249,1.3880812714316522,1.3403122806873127,0.46016082368784855,0.30153089344715683,0.6552728479374011,0.5944163768144185,0.09130155035239232,1.0105250061205142,5.500853938359986e-07,1.000000077011955,2.2219831696611854,12.363137967251323,0.5000001723792271,12.363137967251323,0.5000001723792271,0.9251672771432374,0.3333334099463144,0.04044282072267381,1.0,0.5,1.2219831696611854,11.863137967251324,1.723792269802766e-07,11.863137967251324,1.723792269802766e-07,0.9222584720349006,1.7237919726568383e-07,1.4530660222964318e-08,3.9847277271560393,5.621061264270024e-07,0.5578618818018455,7.869485769027903e-08,2.2497849227674766e-16,6.850580333077239,0.3569021128774012,9.77069125258946e-11,1.1346787693133124e-05,1.2110384114368907e-05,1.2110384114368907e-05,0.0,12.24978806919463
16.0,0.77,0.19967046495859453,0.2366371068109057,0.039208889862940195,1.0000000000000001e-60,2.3577682401147757e-07,1.0000000000000001e-60,6.366952551262236e-34,9.711371149564362e-34,7.299676125005615e-34,1.9967046495859455e-61,5.579354548714013e-08,3.92088898629402e-62,5.579354548714013e-08,5.5827239976840344e-08,5.6123351425801214e-08,3.369448970021409e-11,2.9611144896087066e-10,0.0,0.0,0.0,1.520124718640573,1.0,0.4187923832293445,1.000603913757515,1.0,0.12459912372608362,0.5406423257224268,4.067449161057865e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7829543145781938,0.9065614596517599,1.401840136715354,1.4043428740235022,0.4755164616324404,0.3120941395491134,0.6563266778981726,0.5950004711237578,0.09824054553297298,1.009998877106056,4.263324857011415e-07,1.000000059686548,2.2224441133415525,12.370801756946312,0.5000001333147813,12.370801756946312,0.5000001333147813,0.9252101692794535,0.33333339258434197,0.04041776298242165,1.0,0.5,1.222444113341552,11.870801756946314,1.333147813511935e-07,11.870801756946314,1.333147813511935e-07,0.922304762447273,1.333147635783649e-07,1.123047828451714e-08,3.9862308043746264,4.347220840377282e-07,0.5580723126124476,6.086109177456844e-08,1.091022930580196e-16,6.962350737851868,0.35438827760203895,4.738251936475096e-11,1.6390669409052445e-06,1.7489526328853718e-06,1.7489526328853718e-06,0.0,12.24996939334804
