D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,hk_omega_mid,hk_R_mid,hk_X_mid,hk_a1_well,hk_a2_well,hk_a2_barrier,hk_diag_density,hk_barrier_density,hk_abs_diag,hk_abs_offdiag,hk_barrier_ratio,hk_a1_flat,hk_a2_flat,hk_a1_well_geom,hk_a2_well_geom,hk_a2_barrier_geom,hk_diag_density_geom,hk_barrier_density_geom,hk_abs_diag_geom,hk_abs_offdiag_geom,hk_barrier_ratio_geom,hk_R_well_abs,hk_R_barrier_abs,hk_X_well_abs,hk_X_barrier_abs,hk_gradX_barrier,hk_curv_contrast_log,hk_curv_access,hk_barrier_stiffness_log,hk_mass_access_diag,hk_mass_access_offdiag,hk_curv_screen_diag,hk_curv_screen_offdiag,hk_loop_prefactor_diag,hk_loop_prefactor_offdiag,hk_loop_local_prefactor_diag,hk_loop_local_prefactor_offdiag,eymh_loop_prefactor_diag,eymh_loop_prefactor_offdiag,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
11.2,1.15,4.558507945503336e-06,1.6473387994894307e-05,7.956066637176635e-07,4.558725158366859e-06,1.6474172951687424e-05,7.956445743681944e-07,4.582113107079796e-06,1.655869156131998e-05,7.997265257586827e-07,7.849567931177278e-10,7.849567931177278e-10,8.451860963255473e-08,8.451860963255473e-08,8.530356642567246e-08,8.530356642567246e-08,0.005178264874967499,1.499419168235305,1.0,0.40507781194222237,1.0000476499912077,1.0,0.0,0.0,action_loop_eymh_absolute,0.007524585006953713,9.458954928788209e-42,0.1353663151635882,0.5744380191112788,2.5787377158948826e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.918467797540719,0.9102765479660164,1.4258283075632885,1.3404293458524341,0.5036498114394391,0.33534392741958396,0.665827564714391,0.6060872171488352,0.09311009187761378,1.0142824410064095,2.503424455001628e-06,1.0000003504794237,2.218709133881447,12.30799250134595,0.5000007992184813,12.30799250134595,0.5000007992184813,0.9248571863939011,0.333333688541358,0.040624074085502025,1.0,0.5,1.2187091338814469,11.807992501345952,7.992184813274223e-07,11.807992501345952,7.992184813274223e-07,0.9219237519154612,7.992178425777519e-07,6.76845349653061e-08,3.974051523526457,2.6061461721852246e-06,0.556367213293704,3.6486046412016194e-07,1.7133770280926153e-14,6.183234722887541,0.37311264781838893,7.4411017798086714e-09,0.5978947333746184,0.0006040366967304654,0.999998696929461,0.3731126450420198,0.3582510509304326,6.768453446165858e-08,0.2141961374641878,1.525431596918684e-11,0.04085488761863356,2.171124331492112e-12,0.1521117539463142,0.15199336216637788,-0.00011839177993633321,0.00011839177993633321,9.7326567164934,9.734503550479884
12.0,1.15,2.510495328037432e-06,8.24875582258322e-06,4.859948246617664e-07,2.5106203443654547e-06,8.249166589794048e-06,4.86019025976837e-07,2.5230425830679166e-06,8.289982445008785e-06,4.884237879585409e-07,4.107672108288478e-10,4.107672108288478e-10,4.0815855214737374e-08,4.0815855214737374e-08,4.122662242556622e-08,4.122662242556622e-08,0.004997920087863081,1.4779687035454037,1.0,0.3906686474340275,1.0000497974748754,1.0,0.0,0.0,action_loop_eymh_absolute,0.007863702035095118,1.1928348580434193e-41,0.14464355018632655,0.5733931918164403,3.655827919347863e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771174745944522,0.9093091085329047,1.4365938171474373,1.407463712250409,0.5221458624448468,0.34750232489959265,0.6655272978176641,0.605170033882893,0.10017041410026256,1.013332521703754,1.7819504812323868e-06,1.0000002494730673,2.116370113120926,8.915327185882708,0.5000005647178117,8.915327185882708,0.5000005647178117,0.8991460411489209,0.33333358431893295,0.056083254634732356,1.0,0.5,1.1163701131209263,8.415327185882706,5.647178117713068e-07,8.415327185882706,5.647178117713068e-07,0.8937902018424388,5.647174928652799e-07,6.710586520256277e-08,3.640337325394325,1.8414706023683223e-06,0.5096472255552056,2.57805884319227e-07,6.407787557438435e-15,6.295976838564704,0.37021863623661705,2.782866801665598e-09,0.5810280452511607,0.0005077458201259466,0.9999990792659703,0.3702186352063479,0.3500064690863518,6.710586501581608e-08,0.2033633873147403,1.261435680976271e-11,0.03974470720068812,1.5999957473585102e-12,0.038205320027879554,0.038161849299042906,-4.34707288366476e-05,4.34707288366476e-05,11.59052969000231,11.591269679403762
12.8,1.15,6.987869942908909e-07,2.0494001751985883e-06,2.054667591201027e-07,6.988066328760762e-07,2.049457771175972e-06,2.0547253352129317e-07,7.028445441292736e-07,2.061300143883748e-06,2.0665981454625124e-07,5.75959773839323e-11,5.75959773839323e-11,1.1842372707775656e-08,1.1842372707775656e-08,1.1899968685159588e-08,1.1899968685159588e-08,0.005806561758494274,1.5781226258875372,1.0,0.4562359290923607,1.0000281038218308,1.0,0.0,0.0,action_loop_eymh_absolute,0.00443797765805676,3.956816908252495e-42,0.10063809092004923,0.5338309384688805,6.464045736679871e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916609183428122,0.9085356473596236,1.298982302300384,1.1597086448540501,0.4340745255628638,0.2840868233849967,0.654465550625487,0.5946052827120992,0.05401589377534203,1.012497807015756,1.2911169053946058e-06,1.0000001807563668,2.220261480797612,12.334214972575495,0.50000040825811,12.334214972575495,0.50000040825811,0.9250049588928406,0.33333351478133283,0.04053767583667349,1.0,0.5,1.220261480797612,11.834214972575499,4.082581100397719e-07,11.834214972575499,4.082581100397719e-07,0.9220832748916216,4.0825794336515557e-07,3.4498115082907104e-08,3.9791135243400397,1.3312761727949578e-06,0.5570758934076054,1.8637866420040464e-07,2.56082265677955e-15,6.475518170704546,0.3657458013593058,1.1121511511321626e-09,0.5981392367602573,0.0004317159129142736,0.9999993343625783,0.3657458009525411,0.3512080175322714,3.449811504453998e-08,0.21007115571952029,5.447193109941754e-12,0.037223159288032326,9.709764202445707e-13,0.0023602917909310737,0.0023613987373012637,1.106946370189963e-06,1.106946370189963e-06,12.208729712267067,12.208710373372202
13.600000000000001,1.15,2.2326504628754285e-07,5.624569606910205e-07,8.964851752866282e-08,2.2327100083990963e-07,5.624719616035332e-07,8.965090848417111e-08,2.2457077156429298e-07,5.657463885834299e-07,9.017281068295083e-08,1.5000912512608023e-11,1.5000912512608023e-11,3.274426979896752e-09,3.274426979896752e-09,3.28942789240936e-09,3.28942789240936e-09,0.005848319288942663,1.5835144599575646,1.0,0.4596467185984162,1.0000266703295737,1.0,0.0,0.0,action_loop_eymh_absolute,0.0042116096342116145,4.354812384215874e-42,0.09808481357269962,0.5280144042176392,1.1763500476558172e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820383978019674,0.9078257102949417,1.2636967399259147,1.1610009932696252,0.42871233344882004,0.27990234064117264,0.652890805332027,0.592711059095584,0.05420157155342429,1.011762877532728,9.556588152057026e-07,1.0000001337922342,2.2209042963055294,12.344891910878538,0.5000003011139055,12.344891910878538,0.5000003011139055,0.9250649606847084,0.3333334671617089,0.040502606642776384,1.0,0.5,1.2209042963055294,11.844891910878538,3.0111390540763943e-07,11.844891910878538,3.0111390540763943e-07,0.9221480408758376,3.011138147380827e-07,2.542141436774882e-08,3.9812096618658566,9.818930214946953e-07,0.55736935266122,1.3746502300199428e-07,1.0842126758400704e-15,6.6079508759505305,0.36254853131307285,4.70867601078178e-10,0.5982403894405582,0.0003707627328971513,0.9999995090538508,0.3625485311423605,0.3481500597922349,2.54214143557787e-08,0.2082773251008593,3.4171334056989666e-12,0.03751742262802145,5.997726167519925e-13,0.0001778094091310109,0.00017790758249736348,9.817336635257611e-08,9.817336635257611e-08,12.24688853294137,12.246886815125718
14.4,1.15,1.1132302383562819e-07,2.793722809925046e-07,4.079033527350661e-08,1.1132629236828254e-07,2.79380483585209e-07,4.079153291024184e-08,1.1195411143819352e-07,2.809560358794999e-07,4.102157472432859e-08,8.20259270437043e-12,8.20259270437043e-12,1.5755522942909069e-09,1.5755522942909069e-09,1.5837548869952773e-09,1.5837548869952773e-09,0.00566897646884935,1.5609164733916419,1.0,0.4452731317042589,1.0000293607965516,1.0,0.0,0.0,action_loop_eymh_absolute,0.00463647114983851,8.397153404429629e-42,0.10740742647090296,0.5324317635008772,1.706898290350664e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6958003123615081,0.9074386346533779,1.307846031798344,1.2618790978739667,0.44460774590970986,0.2908114864547793,0.6540855149964858,0.5935424666749627,0.0782045802801829,1.0111106416733688,7.205812327255459e-07,1.0000001008813726,2.118138437267512,8.938285272118142,0.5000002260463465,8.938285272118142,0.5000002260463465,0.899379020362245,0.3333334337983611,0.05593916627454647,1.0,0.5,1.118138437267512,8.438285272118144,2.260463464301547e-07,8.438285272118144,2.260463464301547e-07,0.8940485510695334,2.2604629533321548e-07,2.6788184938124694e-08,3.6461035997853655,7.371075678382429e-07,0.5104545039699513,1.0319505950527104e-07,4.829147055055109e-16,6.6942981343684655,0.36050848843144706,2.0972714474368812e-10,0.581332623799445,0.00032123986187279407,0.9999996314464198,0.36050848835583865,0.3408757031425171,2.6788184932506487e-08,0.1981620938639441,3.1023315803046053e-12,0.03628805486072556,4.641305941794314e-13,4.386869151691531e-05,4.3877262557005576e-05,8.571040090265116e-09,8.571040090265116e-09,12.24923230992634,12.249232159937838
15.200000000000001,1.15,4.969772536692294e-08,1.4680130875622545e-07,1.1764016004544827e-08,4.969944639627741e-08,1.468063924770553e-07,1.1764423391738522e-08,4.9971205412677424e-08,1.476091370489503e-07,1.1828751837249971e-08,5.0837208298447275e-12,5.0837208298447275e-12,8.027445718950021e-10,8.027445718950021e-10,8.078282927248468e-10,8.078282927248468e-10,0.005502868466018284,1.5399344597018174,1.0,0.4317398568847099,1.0000346299421505,1.0,0.0,0.0,action_loop_eymh_absolute,0.0054685412713490885,6.821669257049477e-42,0.11619019864791928,0.5366846136752041,2.4989162444577245e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.8191392184055508,0.9072322927890679,1.388077308314255,1.3403122806873127,0.4601576251820758,0.3015150870733361,0.6552430527561771,0.5944576570860948,0.09130789094620842,1.0105250061205142,5.500853938359986e-07,1.000000077011955,2.2219831696611854,12.363137967251323,0.5000001723792271,12.363137967251323,0.5000001723792271,0.9251672771432374,0.3333334099463144,0.04044282072267381,1.0,0.5,1.2219831696611854,11.863137967251324,1.723792269802766e-07,11.863137967251324,1.723792269802766e-07,0.9222584720349006,1.7237919726568383e-07,1.4530660222964318e-08,3.9847277271560393,5.621061264270024e-07,0.5578618818018455,7.869485769027903e-08,2.2497849227674766e-16,6.850580333077239,0.3569021128774012,9.77069125258946e-11,0.5984100356094056,0.00028052602641715597,0.9999997189470552,0.3569021128425294,0.3427484075797823,1.4530660221544571e-08,0.20510402913977704,1.454814518812229e-12,0.0371178384258218,1.919796326963383e-13,1.2112973248474918e-05,1.2111338001447646e-05,-1.6352470272716787e-09,1.6352470272716787e-09,12.249788023885175,12.249788052501753
16.0,1.15,2.0119165877670456e-08,5.6102756675483905e-08,5.233263130426666e-09,2.0119939349743766e-08,5.610491352014576e-08,5.233464320819363e-09,2.0226656866073235e-08,5.640249776832222e-08,5.261222968815677e-09,2.156844661856246e-12,2.156844661856246e-12,2.9758424817645824e-10,2.9758424817645824e-10,2.997410928383145e-10,2.997410928383145e-10,0.005342715948382213,1.520124718640573,1.0,0.4187923832293445,1.0000384445397992,1.0,0.0,0.0,action_loop_eymh_absolute,0.006070918387193285,8.157417415782234e-42,0.12459912372608362,0.5415380917654619,4.0653501833273724e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7864859789681974,0.9070387885450729,1.4027230528128547,1.4043428740235022,0.4757545680736621,0.3123675064253823,0.6565727948554722,0.5955369924373601,0.09832913058306347,1.009998877106056,4.263324857011415e-07,1.000000059686548,2.2224441133415525,12.370801756946312,0.5000001333147813,12.370801756946312,0.5000001333147813,0.9252101692794535,0.33333339258434197,0.04041776298242165,1.0,0.5,1.222444113341552,11.870801756946314,1.333147813511935e-07,11.870801756946314,1.333147813511935e-07,0.922304762447273,1.333147635783649e-07,1.123047828451714e-08,3.9862308043746264,4.347220840377282e-07,0.5580723126124476,6.086109177456844e-08,1.091022930580196e-16,6.962350737851868,0.35438827760203895,4.738251936475096e-11,0.5984824688006773,0.00024670040143967375,0.9999997826390288,0.35438827758524716,0.3403428047371568,1.1230478283985011e-08,0.20368915774355767,9.81855227066548e-13,0.03783593477313636,1.166230466235356e-13,1.769128499001359e-06,1.7683262369276459e-06,-8.022620737130492e-10,8.022620737130492e-10,12.249969040270827,12.249969054310395
16.8,1.15,9.259520015784744e-09,2.4922048524967845e-08,2.3106554340027726e-09,9.25989491281171e-09,2.4923057562356608e-08,2.31074898721623e-09,9.307551866380266e-09,2.505132651229818e-08,2.322641482566257e-09,1.0090373887629049e-12,1.0090373887629049e-12,1.2826894994157302e-10,1.2826894994157302e-10,1.2927798733033592e-10,1.2927798733033592e-10,0.005187293781280474,1.5013415333766713,1.0,0.40635906399495303,1.0000404877387086,1.0,0.0,0.0,action_loop_eymh_absolute,0.006393567426379924,1.2506957700269966e-41,0.13268580337603814,0.5406675176797071,6.163537510326898e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.777435420037646,0.911122478736495,1.425258255240118,1.4580718575681215,0.48978043366205487,0.32145935289764593,0.6563335952277969,0.5980002921619857,0.10185743545278775,1.009523513998177,3.3488469669205205e-07,1.0000000468838575,2.119403827084807,8.954730376020542,0.5000001044168244,8.954730376020542,0.5000001044168244,0.8995452451018814,0.33333337974080757,0.055836422027373545,1.0,0.5,1.1194038270848077,8.454730376020544,1.0441682444597141e-07,8.454730376020544,1.0441682444597141e-07,0.894232837930922,1.0441681354309931e-07,1.2350106958126098e-08,3.65022987092872,3.40489627069013e-07,0.5110321819300209,4.76685478024246e-08,5.485072290351744e-17,7.030216328961326,0.35288758323983177,2.3821395674625917e-11,0.5815502787003497,0.0002183312747412387,0.9999998297552298,0.3528875832314255,0.3337042090102289,1.2350106957831901e-08,0.19406574271469496,9.515312299232703e-13,0.03669567693295007,1.029735094599238e-13,3.491069144859379e-07,3.488407180214496e-07,-2.661964644883111e-10,2.661964644883111e-10,12.249993890629757,12.24999389528819
17.6,1.15,3.4844108883180457e-09,7.139226485334225e-09,8.222198924376402e-10,3.484513614993204e-09,7.1394369625206265e-09,8.222441329530404e-10,3.5041332407145326e-09,7.179635709474281e-09,8.268737954892072e-10,2.104771864018189e-13,2.104771864018189e-13,4.019874695365463e-11,4.019874695365463e-11,4.040922414005645e-11,4.040922414005645e-11,0.005660168398224542,1.559816346703205,1.0,0.44456808785883606,1.0000294817914566,1.0,0.0,0.0,action_loop_eymh_absolute,0.00465557789939747,8.153520867274044e-42,0.10702376707827714,0.5253311760113416,1.0452097502090277e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905434,0.9037860142270192,1.3366351644987071,1.345257621215382,0.4410367983505292,0.28763048613156583,0.6521689056498219,0.5894211358400495,0.09117840286518317,1.0090900654241295,2.6545618336643267e-07,1.0000000371638658,2.2232373197579536,12.38422789795775,0.5000000827258511,12.38422789795775,0.5000000827258511,0.9252851933167855,0.3333333701003762,0.04037394069664244,1.0,0.5,1.2232373197579536,11.884227897957754,8.272585109894264e-08,11.884227897957754,8.272585109894264e-08,0.922385725561521,8.272584425537678e-08,6.9609781812715555e-09,3.988817347036804,2.697581989459456e-07,0.5584344285851527,3.77661478481933e-08,2.8489173389221154e-17,7.169869496509011,0.34985850851417527,1.237270712668905e-11,0.5986070478206497,0.00019433513944192243,0.9999998651209279,0.34985850850984657,0.3360073109897049,6.960978181185429e-09,0.20113631734861867,4.732755285171329e-13,0.03619850463606082,5.942429794194457e-14,5.6207073804593766e-08,5.558603759332343e-08,-6.210362112703336e-10,6.210362112703336e-10,12.249999016376224,12.24999902724436
18.4,1.15,1.7949803590232282e-09,1.9969300124387082e-09,3.8732741948561017e-10,1.7950225997637645e-09,1.9969770056005555e-09,3.873365343469215e-10,1.8055602441680015e-09,2.0087002193201076e-09,3.896103857537253e-10,4.6993161847275124e-14,4.6993161847275124e-14,1.172321371955211e-11,1.172321371955211e-11,1.1770206881399385e-11,1.1770206881399385e-11,0.00589415092571285,1.5896510516836373,1.0,0.463514527796402,1.0000235327034772,1.0,0.0,0.0,action_loop_eymh_absolute,0.0037161355809399426,7.408931757746893e-42,0.09421603304878111,0.5139240325215798,1.686044268142297e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215797,0.9043734450498737,1.229970175055255,1.2702190003210754,0.41792377909475464,0.27128778987899543,0.649132218479215,0.5870579407189149,0.07894833438248254,1.0086949138283985,2.12809755032579e-07,1.0000000297933658,2.223583936488238,12.389995084439638,0.5000000662279563,12.389995084439638,0.5000000662279563,0.9253173736290546,0.33333336276797926,0.04035514645650643,1.0,0.5,1.2235839364882382,11.889995084439644,6.622795631524081e-08,11.889995084439644,6.622795631524081e-08,0.9224204514083046,6.622795192909891e-08,5.570057501698456e-09,3.9899476189833853,2.1596071991930412e-07,0.5585926666576739,3.023450079630678e-08,1.5241591041239538e-17,7.2665924276481615,0.34780573356292427,6.619336595864629e-12,0.5986614602683036,0.00017388070589395988,0.9999998920196574,0.347805733560622,0.3340420949612821,5.570057501661586e-09,0.1999781067668977,3.3685873252387436e-13,0.03608170950167017,4.6509345765967127e-14,5.6207073804593766e-08,5.558603759332343e-08,-6.210362112703336e-10,6.210362112703336e-10,12.249999016376224,12.24999902724436
19.200000000000003,1.15,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0,1.0,0.0,0.0,action_loop_eymh_absolute,0.0,0.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,0.0,0.0,-0.0,-0.0,1.0083331353964178,1.7234851319392037e-07,1.0000000241287919,2.1203541289254564,8.967089674543494,0.500000053527889,8.967089674543494,0.500000053527889,0.8996698100796608,0.33333335712350537,0.055759457268207094,1.0,0.5,1.1203541289254564,8.467089674543494,5.352788896920116e-08,8.467089674543494,5.352788896920116e-08,0.8943709171057134,5.352788610396642e-08,6.321875759758873e-09,3.653328681278661,1.7454745921042652e-07,0.5114660153790127,2.4436644282431084e-08,8.377418847020591e-18,7.320775214994881,0.3466714724806728,3.638311098543657e-12,0.5817135736299587,0.000156322243091895,0.9999999127262819,0.34667147247941155,0.3278513221250676,6.321875759735872e-09,0.19071554756822343,3.425980131043463e-13,5.1556393066254794e-17,5.208589222078937e-29,5.6207073804593766e-08,5.558603759332343e-08,-6.210362112703336e-10,6.210362112703336e-10,12.249999016376224,12.24999902724436
20.0,1.15,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.0,1.0,0.0,0.0,action_loop_eymh_absolute,0.0,0.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,0.0,0.0,-0.0,-0.0,1.007999425050114,1.405570735761822e-07,1.0000000196779903,2.224191608311563,12.400287296810635,0.5000000436430984,12.400287296810635,0.5000000436430984,0.9253747342985693,0.3333333527302654,0.04032164994852166,1.0,0.5,1.2241916083115632,11.900287296810637,4.364309837953688e-08,11.900287296810637,4.364309837953688e-08,0.9224823465561708,4.3643096474816925e-08,3.6673987182841835e-09,3.9919291575377067,1.4231444802892805e-07,0.558870082055279,1.9924022734991943e-08,4.7199658785088955e-18,7.447933832799711,0.34405252396449,2.049870895647485e-12,0.5987568149738991,0.0001411524790360597,0.9999999288427837,0.3440525239637847,0.3304484964087956,3.6673987182766656e-09,0.19785827514359927,1.781030624024937e-13,5.4091534021219373e-17,2.4440720797676343e-29,5.6207073804593766e-08,5.558603759332343e-08,-6.210362112703336e-10,6.210362112703336e-10,12.249999016376224,12.24999902724436
4.0,1.34,0.00017227966142033398,0.0014990162446540378,0.000333751236390994,0.00017228391218367315,0.0014990532308150567,0.00033375947124302674,0.00017282412396007042,0.0015037536476936177,0.000334806004227821,3.698616101886418e-08,3.698616101886418e-08,4.700416878561028e-06,4.700416878561028e-06,4.737403039579893e-06,4.737403039579893e-06,0.0031603413615262396,1.280917082806759,1.0,0.24757629233153006,1.0000246736225513,1.0,0.0,0.0,action_loop_eymh_absolute,0.0038963022995868886,6.872301085778714e-41,0.07718149434815945,0.7330125001913349,2.8771429231891344e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8843552012381466,0.7588189001171098,1.2701259816924502,1.0767321020559757,0.5388313145702636,0.3857203463759128,0.7158461951743432,0.5431976224752131,0.02586015389289904,1.0399282813788122,0.0003971717229458095,1.0000556040412125,2.1966240095107397,11.939227316409962,0.5001836766919643,11.939227316409962,0.5001836766919643,0.9227156324294754,0.3334149574236889,0.041894141340661384,1.0,0.5,1.1966240095107399,11.439227316409962,0.0001836766919642534,11.439227316409962,0.0001836766919642534,0.9196091546071524,0.00018364296103266838,1.605673940063792e-05,3.9020348136219765,0.0005873525588659454,0.5462848739070769,8.222935824121802e-05,0.0002535704397484617,3.8223922746698986,0.4553745263706248,2.405807972768336,0.594380884584343,0.009067667678616323,0.9997064530259143,0.13370528521033548,0.4366871128119951,4.7145169454714e-06,0.25948227979560523,5.715857211318324e-09,0.04222144631333348,1.1114470891635092e-09,2.631578497961627,2.6315521166960876,-2.6381265539221488e-05,2.6381265539221488e-05,9.479909979008855,9.479503850866335
4.8,1.34,0.0001964237570903091,0.0015688434427182862,0.0001516653511057574,0.00019642841060016095,0.00156888061046482,0.00015166894423632372,0.0001971938833730197,0.0015749944683711558,0.0001522599913610569,3.716774653371793e-08,3.716774653371793e-08,6.113857906335897e-06,6.113857906335897e-06,6.151025652869615e-06,6.151025652869615e-06,0.003920738988596545,1.3602809677586774,1.0,0.30769127235057525,1.000023691176265,1.0,0.0,0.0,action_loop_eymh_absolute,0.003741160600498648,4.314390553720071e-40,0.07111786048012514,0.7486286511226398,2.9936955766213254e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.02940766330775,0.8337498815379351,1.472791800729147,1.4163259993902102,0.5498198315781759,0.3965372461718981,0.7212130654394495,0.6013113078737521,0.10019440256652463,1.0333205335754574,0.00016518363110749093,1.000023125708355,2.1006236190363605,8.712081613251453,0.5000639755523397,8.712081613251453,0.5000639755523397,0.8970354616217835,0.3333617656995001,0.05739890852166959,1.0,0.5,1.10062361903636,8.212081613251454,6.397555233973386e-05,8.212081613251454,6.397555233973386e-05,0.8914469017988819,6.397145973026364e-05,7.790418477636594e-06,3.588990062075087,0.00020859695254771168,0.5024586086905123,2.9203573356669195e-05,2.5792971459201976e-07,4.235664296367017,0.43703287156825393,0.09965637607141929,0.5782942678245333,0.005403954157177677,0.9998957178381486,0.39742676083012135,0.4126309918075527,7.084411682736998e-06,0.23859725325671757,1.5215020919357892e-08,0.03396951533221444,1.4279942227229155e-09,13.813392089846168,13.812938347498891,-0.0004537423472772417,0.0004537423472772417,963.0768948515962,963.006490117553
5.6,1.34,0.0001571875510568684,0.0013021602309697738,5.952014313828802e-05,0.00015719495014485812,0.0013022215258882384,5.952294485364831e-05,0.00015790780668053386,0.0013081269135916706,5.9792872864837524e-05,6.129491846463414e-08,6.129491846463414e-08,5.905387703432135e-06,5.905387703432135e-06,5.966682621896769e-06,5.966682621896769e-06,0.004582141644314485,1.4305484675437201,1.0,0.35805791447458585,1.0000470717174483,1.0,0.0,0.0,action_loop_eymh_absolute,0.0074332676751336915,9.412569958861243e-41,0.1092096338293002,0.7674642060164139,3.368040696104277e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1143361220277939,0.8790089850902472,1.3732159034166236,1.0711593535980681,0.5468292108264858,0.3979726306474925,0.7277823180769563,0.6397271967794528,0.028398926603073006,1.0285452641561494,7.660504636946285e-05,1.0000107247064918,2.2063608369255485,12.101930923526595,0.5000279354719778,12.101930923526595,0.5000279354719778,0.9236753722915497,0.33334574886743423,0.04131802921630508,1.0,0.5,1.206360836925548,11.601930923526593,2.7935471977609552e-05,11.601930923526593,2.7935471977609552e-05,0.9206470813029853,2.793469160881491e-05,2.4078295381815732e-06,3.9337853378007,9.109242879519339e-05,0.5507299472920979,1.2752940031335227e-05,6.694228054582783e-10,4.63532837546055,0.42125045802038286,0.00029062936435809007,0.5959382475383896,0.003571103106314611,0.9999544568970528,0.42112806583829493,0.40419131404542613,2.4071299555326695e-06,0.2408620932557482,3.6200628670325356e-09,0.0438363670940539,8.412283996309916e-10,57.99640331389466,57.98945449405734,-0.00694881983731932,0.00694881983731932,20019.70542543141,20014.789749593663
6.4,1.34,0.00010403435208787475,0.0006722737182801057,2.7226294759302388e-05,0.00010404050698997092,0.0006723134914784272,2.72279055270471e-05,0.00010455491573104999,0.0006756376192318149,2.7362528790712457e-05,3.977319832152142e-08,3.977319832152142e-08,3.3241277533877e-06,3.3241277533877e-06,3.3639009517092214e-06,3.3639009517092214e-06,0.005003766859003758,1.4775528482269376,1.0,0.3903872383399466,1.000059162209142,1.0,0.0,0.0,action_loop_eymh_absolute,0.009342521595607153,1.3758566467905323e-40,0.1316552460415761,0.7152877136107867,4.4904440375513653e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.074086301683963,0.901034026507519,1.4570606634387593,1.309910589913548,0.5249816242679175,0.372655179387932,0.7098442348484036,0.6395938091186061,0.09346810616873091,1.0249824673198273,3.9737823800067885e-05,1.000005563295332,2.209439552837929,12.152665839924776,0.5000138690251117,12.152665839924776,0.5000138690251117,0.9239697858844318,0.33333949728750206,0.04114437734167195,1.0,0.5,1.209439552837929,11.652665839924776,1.3869025111697671e-05,11.652665839924776,1.3869025111697671e-05,0.9209652722476431,1.386883276450779e-05,1.1902019076337988e-06,3.9438246288193346,4.5224740072564076e-05,0.5521354480347069,6.331463610151786e-06,6.577947116532334e-11,4.940541515352905,0.4102862686474258,2.8566721808008824e-05,0.5964279763134103,0.002516232008971778,0.9999773883969136,0.41027454844853534,0.39373915908072726,1.1901679084382537e-06,0.23483173980370098,1.2286650216108656e-09,0.04439224202217071,1.900818422738768e-10,59.8946519142389,59.87871774319429,-0.01593417104461281,0.01593417104461281,21385.151891049827,21373.502680551162
