label,eta,mu_candidate,mu_full,chi2_candidate,chi2_full,abs_delta_mu_mumu,acceptance_mismatch
baseline_d4p8_only,3.24,106.03998411302743,2.3108519267087737,68434.53921984143,5.185320202431784,103.72913218631865,0.0
baseline_d4p8_only,3.3350000000000004,106.53061216288071,2.3261799110666166,69077.78508588775,5.361307672896037,104.2044322518141,0.0
baseline_d4p8_only,3.43,107.02072022092992,2.3415413932725633,69723.3533749247,5.540626220285248,104.67917882765735,0.0
baseline_d4p8_only,3.5250000000000004,107.51028957119024,2.356935770659859,70371.2097055115,5.723287932302366,105.15335380053038,0.0
baseline_d4p8_only,3.62,107.99930159039742,2.3723624371071432,71021.31937225314,5.909304431855894,105.62693915329028,0.0
baseline_d4p8_only,3.715,108.48773775009465,2.3878207831346545,71673.64735270651,6.098686872454763,106.09991696696,0.0
baseline_d4p8_only,3.81,108.97557961869562,2.4033101960011223,72328.1583143645,6.291445933748815,106.57226942269449,0.0
baseline_d4p8_only,3.905,109.46280886351951,2.4188300598013246,72984.81662170966,6.487591817217316,107.04397880371819,0.0
baseline_d4p8_only,4.0,109.94940725280017,2.4343797555642395,73643.58634333916,6.687134242007098,107.51502749723593,0.0
candidate_d4p0_beta1p3,0.2,1.8211724296371496,1.8414344787177772,1.108663846790374,1.2179024937552234,0.020262049080627564,0.0
candidate_d4p0_beta1p3,0.295,1.8377800319065223,1.8553977041522351,1.1978209771004733,1.2961691809195433,0.017617672245712868,0.0
candidate_d4p0_beta1p3,0.39,1.854480904014447,1.869411360343974,1.2909555757111817,1.3771689076248776,0.014930456329526942,0.0
candidate_d4p0_beta1p3,0.485,1.8712747359548942,1.8834750003050624,1.3881242296834708,1.4609254744998763,0.012200264350168188,0.0
candidate_d4p0_beta1p3,0.5800000000000001,1.8881612063529067,1.8975881710511824,1.4893835211745328,1.5474624248128812,0.009426964698275642,0.0
candidate_d4p0_beta1p3,0.675,1.9051399824784374,1.9117504136610723,1.594790011864476,1.636803036764242,0.006610431182634935,0.0
candidate_d4p0_beta1p3,0.77,1.9222107202632843,1.9259612633374992,1.7044002272368644,1.7289703158223635,0.0037505430742148516,0.0
candidate_d4p0_beta1p3,0.865,1.9393730643210025,1.9402202494696392,1.8182706407189277,1.823986987106496,0.0008471851486366866,0.0
candidate_d4p0_beta1p3,0.96,1.9566266479699757,1.9545268956969832,1.9364576576893202,1.9218754878208313,0.0020997522729924167,0.0
candidate_d4p0_beta1p3,1.055,1.9739710932595367,1.9688807199746967,2.059017599359674,2.0226579597433085,0.005090373284839966,0.0
candidate_d4p0_beta1p3,1.15,1.9914060109991696,1.983281234640386,2.1860066865371874,2.1263562417725805,0.008124776358783503,0.0
candidate_d4p0_beta1p3,1.245,2.0089310007907817,1.997727946482298,2.3174810232753944,2.232991862537155,0.011203054308483784,0.0
candidate_d4p0_beta1p3,1.34,2.026545651064071,2.012220356808913,2.4534965804206306,2.342586033070207,0.014325294255157939,0.0
candidate_d4p0_beta1p3,1.435,2.0442495391148894,2.0267579615199205,2.5941091790609216,2.455159639553789,0.017491577594968888,0.0
candidate_d4p0_beta1p3,1.53,2.0620422311467443,2.041340251178509,2.739374473885996,2.570733236135707,0.020701979968235307,0.0
candidate_d4p0_beta1p3,1.625,2.0799232823152876,2.0559667110850164,2.8893479364649646,2.689327037823084,0.023956571230271173,0.0
candidate_d4p0_beta1p3,1.72,2.097892236775861,2.070636821351888,3.044084838450091,2.8109609134560283,0.027255415423972806,0.0
candidate_d4p0_beta1p3,1.815,2.115948627734064,2.0853500569798915,3.203640234714307,2.935654378764629,0.030598570754172272,0.0
candidate_d4p0_beta1p3,1.91,2.134091977499318,2.100105887935608,3.368068946430372,3.0634265895131625,0.0339860895637103,0.0
candidate_d4p0_beta1p3,2.005,2.1523217975414406,2.1149037792301515,3.5374255440999027,3.1942963347347084,0.0374180183112891,0.0
candidate_d4p0_beta1p3,2.1,2.1706375885501843,2.129743190999092,3.7117643305402703,3.328282030059609,0.040894397551092254,0.0
candidate_d4p0_beta1p3,2.1950000000000003,2.189038840497746,2.144623578583578,3.8911393238376735,3.465401711141339,0.044415261914168,0.0
candidate_d4p0_beta1p3,2.29,2.2075250327042046,2.159544392612591,4.075604240274544,3.605673027182685,0.047980640091613846,1.0
candidate_d4p0_beta1p3,2.385,2.226095633905889,2.1745050790863396,4.26521247723983,3.749113234565858,0.05159055481954944,1.0
candidate_d4p0_beta1p3,2.4800000000000004,2.2447501023266443,2.1895050794607793,4.460017096130476,3.8957391905898224,0.05524502286586497,1.0
candidate_d4p0_beta1p3,2.575,2.2634878857519505,2.2045438307331704,4.660070805252334,4.045567347317527,0.058944055018780084,0.0
candidate_d4p0_beta1p3,2.6700000000000004,2.2823084216059475,2.2196207655287057,4.865425942729866,4.198613745536636,0.0626876560772418,0.0
candidate_d4p0_beta1p3,2.765,2.3012111370311756,2.234735312188143,5.076134459431404,4.35489400883648,0.0664758248430326,0.0
candidate_d4p0_beta1p3,2.8600000000000003,2.320195448971261,2.2498868948564748,5.29224790192138,4.51442333780488,0.07030855411478631,0.0
candidate_d4p0_beta1p3,2.955,2.3392607642562253,2.265074933572471,5.513817395444929,4.677216504346346,0.07418583068375417,0.0
candidate_d4p0_beta1p3,3.0500000000000003,2.358406479690636,2.280298844359258,5.740893626956235,4.843287846126531,0.07810763533137832,0.0
candidate_d4p0_beta1p3,3.145,2.377631982144397,2.2955580393157105,5.97352682819739,5.0126512611437475,0.08207394282868652,0.0
candidate_d4p0_beta1p3,3.24,2.3969366486462444,2.3108519267087737,6.211766758837534,5.185320202431784,0.08608472193747074,0.0
candidate_d4p0_beta1p3,3.3350000000000004,2.4163198464799085,2.3261799110666166,6.455662689680906,5.361307672896037,0.0901399354132919,0.0
candidate_d4p0_beta1p3,3.43,2.4357809332827847,2.3415413932725633,6.705263385950977,5.540626220285248,0.09423954001022139,0.0
candidate_d4p0_beta1p3,3.5250000000000004,2.4553192571473104,2.356935770659859,6.960617090662195,5.723287932302366,0.09838348648745132,0.0
candidate_d4p0_beta1p3,3.62,2.474934156724756,2.3723624371071432,7.221771508084765,5.909304431855894,0.1025717196176128,0.0
candidate_d4p0_beta1p3,3.715,2.494624961331564,2.3878207831346545,7.488773787313303,6.098686872454763,0.10680417819690957,0.0
candidate_d4p0_beta1p3,3.81,2.5143909910581423,2.4033101960011223,7.761670505947181,6.291445933748815,0.11108079505702007,0.0
candidate_d4p0_beta1p3,3.905,2.5342315568800604,2.4188300598013246,8.040507653891035,6.487591817217316,0.11540149707873582,0.0
candidate_d4p0_beta1p3,4.0,2.5541459607716184,2.4343797555642395,8.325330617284013,6.687134242007098,0.1197662052073789,0.0
