label,eta,mu_candidate,mu_full,chi2_candidate,chi2_full,abs_delta_mu_mumu,acceptance_mismatch
baseline_d4p8_only,3.24,106.03998411302743,2.3108519267087737,68434.53921984143,5.185320202431784,103.72913218631865,0.0
baseline_d4p8_only,3.3350000000000004,106.53061216288071,2.3261799110666166,69077.78508588775,5.361307672896037,104.2044322518141,0.0
baseline_d4p8_only,3.43,107.02072022092992,2.3415413932725633,69723.3533749247,5.540626220285248,104.67917882765735,0.0
baseline_d4p8_only,3.5250000000000004,107.51028957119024,2.356935770659859,70371.2097055115,5.723287932302366,105.15335380053038,0.0
baseline_d4p8_only,3.62,107.99930159039742,2.3723624371071432,71021.31937225314,5.909304431855894,105.62693915329028,0.0
baseline_d4p8_only,3.715,108.48773775009465,2.3878207831346545,71673.64735270651,6.098686872454763,106.09991696696,0.0
baseline_d4p8_only,3.81,108.97557961869562,2.4033101960011223,72328.1583143645,6.291445933748815,106.57226942269449,0.0
baseline_d4p8_only,3.905,109.46280886351951,2.4188300598013246,72984.81662170966,6.487591817217316,107.04397880371819,0.0
baseline_d4p8_only,4.0,109.94940725280017,2.4343797555642395,73643.58634333916,6.687134242007098,107.51502749723593,0.0
candidate_d4p0_beta1p4,0.2,1.3489146791550934,1.8414344787177772,0.01631068753641897,1.2179024937552234,0.49251979956268377,0.0
candidate_d4p0_beta1p4,0.295,1.3615908411174726,1.8553977041522351,0.009220396787895147,1.2961691809195433,0.4938068630347625,0.0
candidate_d4p0_beta1p4,0.39,1.3743427358911435,1.869411360343974,0.0041143450096975615,1.3771689076248776,0.4950686244528304,0.0
candidate_d4p0_beta1p4,0.485,1.3871701711391913,1.8834750003050624,0.0010287781787352386,1.4609254744998763,0.49630482916587115,0.0
candidate_d4p0_beta1p4,0.5800000000000001,1.4000729453939524,1.8975881710511824,3.3256440618059604e-08,1.5474624248128812,0.49751522565722994,0.0
candidate_d4p0_beta1p4,0.675,1.4130508480552753,1.9117504136610723,0.0010645289685117763,1.636803036764242,0.4986995656057971,0.0
candidate_d4p0_beta1p4,0.77,1.4261036593912637,1.9259612633374992,0.0042587564600944676,1.7289703158223635,0.49985760394623546,0.0
candidate_d4p0_beta1p4,0.865,1.439231150541382,1.9402202494696392,0.009619269830003628,1.823986987106496,0.5009890989282573,0.0
candidate_d4p0_beta1p4,0.96,1.4524330835221393,1.9545268956969832,0.017182676547747775,1.9218754878208313,0.502093812174844,0.0
candidate_d4p0_beta1p4,1.055,1.465709211235218,1.9688807199746967,0.02698562775721562,2.0226579597433085,0.5031715087394788,0.0
candidate_d4p0_beta1p4,1.15,1.4790592774780773,1.983281234640386,0.03906480847097272,2.1263562417725805,0.5042219571623088,0.0
candidate_d4p0_beta1p4,1.245,1.4924830169570766,1.997727946482298,0.053456927659268384,2.232991862537155,0.5052449295252213,0.0
candidate_d4p0_beta1p4,1.34,1.5059801553030912,2.012220356808913,0.07019870823792086,2.342586033070207,0.506240201505822,0.0
candidate_d4p0_beta1p4,1.435,1.51955040908956,2.0267579615199205,0.08932687695925727,2.455159639553789,0.5072075524303605,0.0
candidate_d4p0_beta1p4,1.53,1.5331934858531149,2.041340251178509,0.1108781542106496,2.570733236135707,0.5081467653253942,0.0
candidate_d4p0_beta1p4,1.625,1.5469090841166326,2.0559667110850164,0.1348892437249242,2.689327037823084,0.5090576269683837,0.0
candidate_d4p0_beta1p4,1.72,1.5606968934147953,2.070636821351888,0.16139682220728827,2.8109609134560283,0.5099399279370929,0.0
candidate_d4p0_beta1p4,1.815,1.5745565943221458,2.0853500569798915,0.1904375288834138,2.935654378764629,0.5107934626577457,0.0
candidate_d4p0_beta1p4,1.91,1.5884878584835829,2.100105887935608,0.222047954973295,3.0634265895131625,0.511618029452025,0.0
candidate_d4p0_beta1p4,2.005,1.602490348647363,2.1149037792301515,0.2562646330958165,3.1942963347347084,0.5124134305827885,0.0
candidate_d4p0_beta1p4,2.1,1.6165637187005428,2.129743190999092,0.29312402660879927,3.328282030059609,0.5131794722985492,0.0
candidate_d4p0_beta1p4,2.1950000000000003,1.6307076137068777,2.144623578583578,0.33266251888951204,3.465401711141339,0.5139159648767004,0.0
candidate_d4p0_beta1p4,2.29,1.644921669947155,2.159544392612591,0.3749164025606446,3.605673027182685,0.5146227226654358,0.0
candidate_d4p0_beta1p4,2.385,1.6592055149619815,2.1745050790863396,0.419921868666913,3.749113234565858,0.5152995641243581,0.0
candidate_d4p0_beta1p4,2.4800000000000004,1.6735587675969608,2.1895050794607793,0.46771499580730025,3.8957391905898224,0.5159463118638186,0.0
candidate_d4p0_beta1p4,2.575,1.6879810380502727,2.2045438307331704,0.518331739228204,4.045567347317527,0.5165627926828977,1.0
candidate_d4p0_beta1p4,2.6700000000000004,1.7024719279226914,2.2196207655287057,0.5718079198829368,4.198613745536636,0.5171488376060143,1.0
candidate_d4p0_beta1p4,2.765,1.7170310302698801,2.234735312188143,0.6281792134623857,4.35489400883648,0.5177042819182629,1.0
candidate_d4p0_beta1p4,2.8600000000000003,1.7316579296571577,2.2498868948564748,0.6874811394029514,4.51442333780488,0.518228965199317,1.0
candidate_d4p0_beta1p4,2.955,1.746352202216502,2.265074933572471,0.7497490498763792,4.677216504346346,0.5187227313559692,1.0
candidate_d4p0_beta1p4,3.0500000000000003,1.7611134157059283,2.280298844359258,0.8150181187675164,4.843287846126531,0.5191854286533295,1.0
candidate_d4p0_beta1p4,3.145,1.7759411295711474,2.2955580393157105,0.8833233306451892,5.0126512611437475,0.5196169097445631,1.0
candidate_d4p0_beta1p4,3.24,1.7908348950094786,2.3108519267087737,0.9546994697316887,5.185320202431784,0.5200170316992951,1.0
candidate_d4p0_beta1p4,3.3350000000000004,1.8057942550360804,2.3261799110666166,1.029181108876797,5.361307672896037,0.5203856560305362,1.0
candidate_d4p0_beta1p4,3.43,1.8208187445523003,2.3415413932725633,1.106802598541089,5.540626220285248,0.520722648720263,1.0
candidate_d4p0_beta1p4,3.5250000000000004,1.8359078904163582,2.356935770659859,1.1875980557952486,5.723287932302366,0.5210278802435009,1.0
candidate_d4p0_beta1p4,3.62,1.8510612115160974,2.3723624371071432,1.2716013533398098,5.909304431855894,0.5213012255910459,1.0
candidate_d4p0_beta1p4,3.715,1.8662782188439377,2.3878207831346545,1.3588461085517196,6.098686872454763,0.5215425642907168,1.0
candidate_d4p0_beta1p4,3.81,1.8815584155739637,2.4033101960011223,1.4493656725631654,6.291445933748815,0.5217517804271585,1.0
candidate_d4p0_beta1p4,3.905,1.8969012971410744,2.4188300598013246,1.5431931193780144,6.487591817217316,0.5219287626602502,1.0
candidate_d4p0_beta1p4,4.0,1.9123063513222087,2.4343797555642395,1.6403612350317152,6.687134242007098,0.5220734042420307,1.0
