label,eta,mu_candidate,mu_full,chi2_candidate,chi2_full,abs_delta_mu_mumu,acceptance_mismatch
baseline_d4p8_only,3.24,106.03998411302743,2.3108519267087737,68434.53921984143,5.185320202431784,103.72913218631865,0.0
baseline_d4p8_only,3.3350000000000004,106.53061216288071,2.3261799110666166,69077.78508588775,5.361307672896037,104.2044322518141,0.0
baseline_d4p8_only,3.43,107.02072022092992,2.3415413932725633,69723.3533749247,5.540626220285248,104.67917882765735,0.0
baseline_d4p8_only,3.5250000000000004,107.51028957119024,2.356935770659859,70371.2097055115,5.723287932302366,105.15335380053038,0.0
baseline_d4p8_only,3.62,107.99930159039742,2.3723624371071432,71021.31937225314,5.909304431855894,105.62693915329028,0.0
baseline_d4p8_only,3.715,108.48773775009465,2.3878207831346545,71673.64735270651,6.098686872454763,106.09991696696,0.0
baseline_d4p8_only,3.81,108.97557961869562,2.4033101960011223,72328.1583143645,6.291445933748815,106.57226942269449,0.0
baseline_d4p8_only,3.905,109.46280886351951,2.4188300598013246,72984.81662170966,6.487591817217316,107.04397880371819,0.0
baseline_d4p8_only,4.0,109.94940725280017,2.4343797555642395,73643.58634333916,6.687134242007098,107.51502749723593,0.0
candidate_d4p0_beta2p0,0.2,0.2227332035262685,1.8414344787177772,8.66223193799701,1.2179024937552234,1.6187012751915086,1.0
candidate_d4p0_beta2p0,0.295,0.22519833704957298,1.8553977041522351,8.625993420444303,1.2961691809195433,1.6301993671026622,1.0
candidate_d4p0_beta2p0,0.39,0.22768329362840667,1.869411360343974,8.589540375237124,1.3771689076248776,1.6417280667155674,1.0
candidate_d4p0_beta2p0,0.485,0.23018809809858776,1.8834750003050624,8.552874286438742,1.4609254744998763,1.6532869022064747,1.0
candidate_d4p0_beta2p0,0.5800000000000001,0.232712773182874,1.8975881710511824,8.515996686815102,1.5474624248128812,1.6648753978683084,1.0
candidate_d4p0_beta2p0,0.675,0.23525733947337207,1.9117504136610723,8.478909157816545,1.636803036764242,1.6764930741877002,1.0
candidate_d4p0_beta2p0,0.77,0.23782181541447117,1.9259612633374992,8.44161332954072,1.7289703158223635,1.688139447923028,1.0
candidate_d4p0_beta2p0,0.865,0.24040621728628525,1.9402202494696392,8.404110880676884,1.823986987106496,1.699814032183354,1.0
candidate_d4p0_beta2p0,0.96,0.2430105591886525,1.9545268956969832,8.366403538430964,1.9218754878208313,1.7115163365083308,1.0
candidate_d4p0_beta2p0,1.055,0.24563485302567079,1.9688807199746967,8.328493078431652,2.0226579597433085,1.7232458669490258,1.0
candidate_d4p0_beta2p0,1.15,0.24827910849079435,1.983281234640386,8.290381324617245,2.1263562417725805,1.7350021261495918,1.0
candidate_d4p0_beta2p0,1.245,0.2509433330524894,1.997727946482298,8.252070149103261,2.232991862537155,1.7467846134298086,1.0
candidate_d4p0_beta2p0,1.34,0.2536275319404752,2.012220356808913,8.213561472030534,2.342586033070207,1.758592824868438,1.0
candidate_d4p0_beta2p0,1.435,0.25633170813252365,2.0267579615199205,8.174857261394193,2.455159639553789,1.770426253387397,1.0
candidate_d4p0_beta2p0,1.53,0.2590558623418681,2.041340251178509,8.13595953285286,2.570733236135707,1.7822843888366409,1.0
candidate_d4p0_beta2p0,1.625,0.2617999930051996,2.0559667110850164,8.096870349518518,2.689327037823084,1.7941667180798166,1.0
candidate_d4p0_beta2p0,1.72,0.2645640962712616,2.070636821351888,8.057591821726854,2.8109609134560283,1.8060727250806266,1.0
candidate_d4p0_beta2p0,1.815,0.2673481659900634,2.0853500569798915,8.018126106787953,2.935654378764629,1.8180018909898281,1.0
candidate_d4p0_beta2p0,1.91,0.27015219370270366,2.100105887935608,7.97847540871758,3.0634265895131625,1.8299536942329042,1.0
candidate_d4p0_beta2p0,2.005,0.27297616863181506,2.1149037792301515,7.938641977948891,3.1942963347347084,1.8419276105983364,1.0
candidate_d4p0_beta2p0,2.1,0.27582007767264605,2.129743190999092,7.898628111024596,3.328282030059609,1.853923113326446,1.0
candidate_d4p0_beta2p0,2.1950000000000003,0.27868390538476756,2.144623578583578,7.858436150269728,3.465401711141339,1.8659396731988105,1.0
candidate_d4p0_beta2p0,2.29,0.2815676339844219,2.159544392612591,7.818068483445021,3.605673027182685,1.8779767586281688,1.0
candidate_d4p0_beta2p0,2.385,0.28447124333752083,2.1745050790863396,7.777527543380853,3.749113234565858,1.890033835748819,1.0
candidate_d4p0_beta2p0,2.4800000000000004,0.2873947109532875,2.1895050794607793,7.73681580759199,3.8957391905898224,1.9021103685074918,1.0
candidate_d4p0_beta2p0,2.575,0.2903380119785543,2.2045438307331704,7.695935797873166,4.045567347317527,1.914205818754616,0.0
candidate_d4p0_beta2p0,2.6700000000000004,0.2933011191927194,2.2196207655287057,7.654890079875546,4.198613745536636,1.9263196463359864,0.0
candidate_d4p0_beta2p0,2.765,0.2962840030033599,2.234735312188143,7.613681262664296,4.35489400883648,1.9384513091847833,0.0
candidate_d4p0_beta2p0,2.8600000000000003,0.29928663144251877,2.2498868948564748,7.572311998257235,4.51442333780488,1.950600263413956,0.0
candidate_d4p0_beta2p0,2.955,0.3023089701636527,2.265074933572471,7.530784981144876,4.677216504346346,1.9627659634088184,0.0
candidate_d4p0_beta2p0,3.0500000000000003,0.3053509824392524,2.280298844359258,7.489102947791935,4.843287846126531,1.9749478619200054,0.0
candidate_d4p0_beta2p0,3.145,0.30841262915913786,2.2955580393157105,7.44726867612041,5.0126512611437475,1.9871454101565726,0.0
candidate_d4p0_beta2p0,3.24,0.31149386882942515,2.3108519267087737,7.405284984974578,5.185320202431784,1.9993580578793486,0.0
candidate_d4p0_beta2p0,3.3350000000000004,0.3145946575721805,2.3261799110666166,7.363154733567823,5.361307672896037,2.0115852534944363,0.0
candidate_d4p0_beta2p0,3.43,0.3177149491257332,2.3415413932725633,7.320880820911962,5.540626220285248,2.02382644414683,0.0
candidate_d4p0_beta2p0,3.5250000000000004,0.3208546948456934,2.356935770659859,7.278466185228631,5.723287932302366,2.036081075814166,0.0
candidate_d4p0_beta2p0,3.62,0.32401384370662595,2.3723624371071432,7.235913803343679,5.909304431855894,2.0483485934005174,0.0
candidate_d4p0_beta2p0,3.715,0.3271923423044211,2.3878207831346545,7.193226690064211,6.098686872454763,2.0606284408302336,0.0
candidate_d4p0_beta2p0,3.81,0.3303901348593411,2.4033101960011223,7.150407897538865,6.291445933748815,2.0729200611417813,0.0
candidate_d4p0_beta2p0,3.905,0.3336071632197425,2.4188300598013246,7.10746051460153,6.487591817217316,2.085222896581582,0.0
candidate_d4p0_beta2p0,4.0,0.33684336686648575,2.4343797555642395,7.0643876660986855,6.687134242007098,2.097536388697754,0.0
