D,N,ell,level,Nz,zmax,E_N,omega_N,bound_proxy,S_N_ell,gamma_geo_N_ell,gamma_sr_denominator,A_l_fp,valid_action,eta,A_l_tensor,A_l_profile_refD_refN,A_l_N_shape_vs_sameD_Nref,eta_weighted_gamma_geo,eta_collapse_residual_abs,eta_collapse_residual_rel
4.0,3,1,fine,8001,80.0,0.005636667360582371,1.0028143733316661,False,10.376384484374634,9.73660390292951e-10,1.0256163855243272,9.49341687628348e-10,True,1.0,9.49341687628348e-10,133205.11517162615,0.32528455057351585,9.73660390292951e-10,0.0,0.0
4.0,3,2,fine,8001,80.0,0.005636667360582371,1.0028143733316661,False,17.84637929713517,3.162659583709048e-16,1.0372110882370735,3.04919569369872e-16,True,1.0,3.04919569369872e-16,451098.96239528194,0.09159920541294779,3.162659583709048e-16,0.0,0.0
4.0,1,1,fine,8001,80.0,-0.5050527899598634,0.7035248467823554,True,10.952658411312527,2.1573530341594729e-10,0.04221968243853877,5.1098277143605614e-09,True,4.0,5.1098277143605614e-09,716975.9824821171,1.7508427505446018,8.629412136637891e-10,0.0,0.0
4.0,1,2,fine,8001,80.0,-0.5050527899598634,0.7035248467823554,True,18.233729823057875,1.0224991294562351e-16,0.01034267131957196,9.886218926065148e-15,True,4.0,9.886218926065148e-15,14625703.128128678,2.9698644794671862,4.0899965178249403e-16,0.0,0.0
4.0,2,1,fine,8001,80.0,-0.3900972960948542,0.7809626776646537,True,10.815010368885392,3.1537817049054014e-10,0.1080618788636557,2.9184960858256078e-09,True,4.0,2.9184960858256078e-09,409503.3561746769,1.0,1.2615126819621606e-09,0.0,0.0
4.0,2,2,fine,8001,80.0,-0.3900972960948542,0.7809626776646537,True,18.151442987581873,1.3380958482119617e-16,0.04019699906958173,3.3288451356672013e-15,True,4.0,3.3288451356672013e-15,4924703.8810177045,1.0,5.352383392847847e-16,0.0,0.0
4.0,3,1,fine,8001,80.0,0.005636667360582371,1.0028143733316661,False,10.376384484374634,9.73660390292951e-10,1.0256163855243272,9.49341687628348e-10,True,4.0,9.49341687628348e-10,133205.11517162615,0.32528455057351585,3.894641561171804e-09,0.0,0.0
4.0,3,2,fine,8001,80.0,0.005636667360582371,1.0028143733316661,False,17.84637929713517,3.162659583709048e-16,1.0372110882370735,3.04919569369872e-16,True,4.0,3.04919569369872e-16,451098.96239528194,0.09159920541294779,1.2650638334836192e-15,0.0,0.0
5.0,1,1,fine,8001,80.0,-0.487367587829061,0.7159835278628546,True,11.923376363971217,3.1505756334737766e-11,0.04944555752922999,6.371807278361252e-10,True,0.25,6.371807278361252e-10,89404.83004447934,1.270471967387884,7.876439083684441e-12,0.0,0.0
5.0,1,2,fine,8001,80.0,-0.487367587829061,0.7159835278628546,True,19.567723581548226,7.220949057924263e-18,0.012993896460171064,5.557185313934078e-16,True,0.25,5.557185313934078e-16,822131.7294047226,1.639218922970254,1.805237264481066e-18,0.0,0.0
5.0,2,1,fine,8001,80.0,-0.43261847416885746,0.7532473204938352,True,11.840124754315966,3.915037296901451e-11,0.07806176363624365,5.015307257398065e-10,True,0.25,5.015307257398065e-10,70371.35201676073,1.0,9.787593242253627e-12,0.0,0.0
5.0,2,2,fine,8001,80.0,-0.43261847416885746,0.7532473204938352,True,19.51041475354334,8.519353933528741e-18,0.025129783137347147,3.3901422415649607e-16,True,0.25,3.3901422415649607e-16,501538.70107540314,1.0,2.1298384833821852e-18,0.0,0.0
5.0,3,1,fine,8001,80.0,0.005645036706883922,1.0028185462519548,False,11.09602277649702,2.3085507773547248e-10,1.0256547964017275,2.2508067874822416e-10,True,0.25,2.2508067874822416e-10,31581.777273961263,0.4487874165958792,5.771376943386812e-11,0.0,0.0
5.0,3,2,fine,8001,80.0,0.005645036706883922,1.0028185462519548,False,19.02583037027457,2.989482878014363e-17,1.0372671983167236,2.882075980871364e-17,True,0.25,2.882075980871364e-17,42637.52199316516,0.08501342349402241,7.473707195035907e-18,0.0,0.0
5.0,1,1,fine,8001,80.0,-0.487367587829061,0.7159835278628546,True,11.923376363971217,3.1505756334737766e-11,0.04944555752922999,6.371807278361252e-10,True,1.0,6.371807278361252e-10,89404.83004447934,1.270471967387884,3.1505756334737766e-11,0.0,0.0
5.0,1,2,fine,8001,80.0,-0.487367587829061,0.7159835278628546,True,19.567723581548226,7.220949057924263e-18,0.012993896460171064,5.557185313934078e-16,True,1.0,5.557185313934078e-16,822131.7294047226,1.639218922970254,7.220949057924263e-18,0.0,0.0
5.0,2,1,fine,8001,80.0,-0.43261847416885746,0.7532473204938352,True,11.840124754315966,3.915037296901451e-11,0.07806176363624365,5.015307257398065e-10,True,1.0,5.015307257398065e-10,70371.35201676073,1.0,3.915037296901451e-11,0.0,0.0
5.0,2,2,fine,8001,80.0,-0.43261847416885746,0.7532473204938352,True,19.51041475354334,8.519353933528741e-18,0.025129783137347147,3.3901422415649607e-16,True,1.0,3.3901422415649607e-16,501538.70107540314,1.0,8.519353933528741e-18,0.0,0.0
5.0,3,1,fine,8001,80.0,0.005645036706883922,1.0028185462519548,False,11.09602277649702,2.3085507773547248e-10,1.0256547964017275,2.2508067874822416e-10,True,1.0,2.2508067874822416e-10,31581.777273961263,0.4487874165958792,2.3085507773547248e-10,0.0,0.0
5.0,3,2,fine,8001,80.0,0.005645036706883922,1.0028185462519548,False,19.02583037027457,2.989482878014363e-17,1.0372671983167236,2.882075980871364e-17,True,1.0,2.882075980871364e-17,42637.52199316516,0.08501342349402241,2.989482878014363e-17,0.0,0.0
5.0,1,1,fine,8001,80.0,-0.487367587829061,0.7159835278628546,True,11.923376363971217,3.1505756334737766e-11,0.04944555752922999,6.371807278361252e-10,True,4.0,6.371807278361252e-10,89404.83004447934,1.270471967387884,1.2602302533895106e-10,0.0,0.0
5.0,1,2,fine,8001,80.0,-0.487367587829061,0.7159835278628546,True,19.567723581548226,7.220949057924263e-18,0.012993896460171064,5.557185313934078e-16,True,4.0,5.557185313934078e-16,822131.7294047226,1.639218922970254,2.8883796231697054e-17,0.0,0.0
5.0,2,1,fine,8001,80.0,-0.43261847416885746,0.7532473204938352,True,11.840124754315966,3.915037296901451e-11,0.07806176363624365,5.015307257398065e-10,True,4.0,5.015307257398065e-10,70371.35201676073,1.0,1.5660149187605804e-10,0.0,0.0
5.0,2,2,fine,8001,80.0,-0.43261847416885746,0.7532473204938352,True,19.51041475354334,8.519353933528741e-18,0.025129783137347147,3.3901422415649607e-16,True,4.0,3.3901422415649607e-16,501538.70107540314,1.0,3.4077415734114964e-17,0.0,0.0
5.0,3,1,fine,8001,80.0,0.005645036706883922,1.0028185462519548,False,11.09602277649702,2.3085507773547248e-10,1.0256547964017275,2.2508067874822416e-10,True,4.0,2.2508067874822416e-10,31581.777273961263,0.4487874165958792,9.234203109418899e-10,0.0,0.0
5.0,3,2,fine,8001,80.0,0.005645036706883922,1.0028185462519548,False,19.02583037027457,2.989482878014363e-17,1.0372671983167236,2.882075980871364e-17,True,4.0,2.882075980871364e-17,42637.52199316516,0.08501342349402241,1.1957931512057452e-16,0.0,0.0
6.0,1,1,fine,8001,80.0,-0.47943742751867124,0.7215002234797497,True,12.825704773447036,5.22361127591199e-12,0.05298198551107833,9.859221442012121e-11,True,0.25,9.859221442012121e-11,13833.783397489717,1.093371990725407,1.3059028189779974e-12,0.0,0.0
6.0,1,2,fine,8001,80.0,-0.47943742751867124,0.7215002234797497,True,20.74790135643307,6.868127196266444e-19,0.014357344105684323,4.783703131798055e-17,True,0.25,4.783703131798055e-17,70770.25340225275,1.245649513025246,1.717031799066611e-19,0.0,0.0
6.0,2,1,fine,8001,80.0,-0.4529484009921401,0.7396293659718088,True,12.771071954781556,5.973130317742312e-12,0.06624106603938236,9.017261760538548e-11,True,0.25,9.017261760538548e-11,12652.40331272029,1.0,1.493282579435578e-12,0.0,0.0
6.0,2,2,fine,8001,80.0,-0.4529484009921401,0.7396293659718088,True,20.708830806124098,7.612937324447662e-19,0.0198236625677178,3.8403283441905874e-17,True,0.25,3.8403283441905874e-17,56813.93735736838,1.0,1.9032343311119154e-19,0.0,0.0
6.0,3,1,fine,8001,80.0,0.005654949938585668,1.0028234889244396,False,11.703938430209313,6.844043232676424e-11,1.025700294344859,6.672556564925126e-11,True,0.25,6.672556564925126e-11,9362.473778440035,0.7399759197548916,1.711010808169106e-11,0.0,0.0
6.0,3,2,fine,8001,80.0,0.005654949938585668,1.0028234889244396,False,19.985074105779074,4.389445778234261e-18,1.0373336622924965,4.231469524023382e-18,True,0.25,4.231469524023382e-18,6260.049217696448,0.11018509733482786,1.0973614445585653e-18,0.0,0.0
6.0,1,1,fine,8001,80.0,-0.47943742751867124,0.7215002234797497,True,12.825704773447036,5.22361127591199e-12,0.05298198551107833,9.859221442012121e-11,True,1.0,9.859221442012121e-11,13833.783397489717,1.093371990725407,5.22361127591199e-12,0.0,0.0
6.0,1,2,fine,8001,80.0,-0.47943742751867124,0.7215002234797497,True,20.74790135643307,6.868127196266444e-19,0.014357344105684323,4.783703131798055e-17,True,1.0,4.783703131798055e-17,70770.25340225275,1.245649513025246,6.868127196266444e-19,0.0,0.0
6.0,2,1,fine,8001,80.0,-0.4529484009921401,0.7396293659718088,True,12.771071954781556,5.973130317742312e-12,0.06624106603938236,9.017261760538548e-11,True,1.0,9.017261760538548e-11,12652.40331272029,1.0,5.973130317742312e-12,0.0,0.0
6.0,2,2,fine,8001,80.0,-0.4529484009921401,0.7396293659718088,True,20.708830806124098,7.612937324447662e-19,0.0198236625677178,3.8403283441905874e-17,True,1.0,3.8403283441905874e-17,56813.93735736838,1.0,7.612937324447662e-19,0.0,0.0
6.0,3,1,fine,8001,80.0,0.005654949938585668,1.0028234889244396,False,11.703938430209313,6.844043232676424e-11,1.025700294344859,6.672556564925126e-11,True,1.0,6.672556564925126e-11,9362.473778440035,0.7399759197548916,6.844043232676424e-11,0.0,0.0
6.0,3,2,fine,8001,80.0,0.005654949938585668,1.0028234889244396,False,19.985074105779074,4.389445778234261e-18,1.0373336622924965,4.231469524023382e-18,True,1.0,4.231469524023382e-18,6260.049217696448,0.11018509733482786,4.389445778234261e-18,0.0,0.0
6.0,1,1,fine,8001,80.0,-0.47943742751867124,0.7215002234797497,True,12.825704773447036,5.22361127591199e-12,0.05298198551107833,9.859221442012121e-11,True,4.0,9.859221442012121e-11,13833.783397489717,1.093371990725407,2.089444510364796e-11,0.0,0.0
6.0,1,2,fine,8001,80.0,-0.47943742751867124,0.7215002234797497,True,20.74790135643307,6.868127196266444e-19,0.014357344105684323,4.783703131798055e-17,True,4.0,4.783703131798055e-17,70770.25340225275,1.245649513025246,2.7472508785065775e-18,0.0,0.0
6.0,2,1,fine,8001,80.0,-0.4529484009921401,0.7396293659718088,True,12.771071954781556,5.973130317742312e-12,0.06624106603938236,9.017261760538548e-11,True,4.0,9.017261760538548e-11,12652.40331272029,1.0,2.389252127096925e-11,0.0,0.0
6.0,2,2,fine,8001,80.0,-0.4529484009921401,0.7396293659718088,True,20.708830806124098,7.612937324447662e-19,0.0198236625677178,3.8403283441905874e-17,True,4.0,3.8403283441905874e-17,56813.93735736838,1.0,3.0451749297790647e-18,0.0,0.0
6.0,3,1,fine,8001,80.0,0.005654949938585668,1.0028234889244396,False,11.703938430209313,6.844043232676424e-11,1.025700294344859,6.672556564925126e-11,True,4.0,6.672556564925126e-11,9362.473778440035,0.7399759197548916,2.7376172930705694e-10,0.0,0.0
6.0,3,2,fine,8001,80.0,0.005654949938585668,1.0028234889244396,False,19.985074105779074,4.389445778234261e-18,1.0373336622924965,4.231469524023382e-18,True,4.0,4.231469524023382e-18,6260.049217696448,0.11018509733482786,1.7557783112937045e-17,0.0,0.0
7.0,1,1,fine,8001,80.0,-0.4763409210052033,0.7236429222999398,True,13.67621555432983,9.561244445925615e-13,0.05441502950948508,1.7570962530230725e-11,True,0.25,1.7570962530230725e-11,2465.4369633370575,1.0297124955918275,2.390311111481404e-13,0.0,0.0
7.0,1,2,fine,8001,80.0,-0.4763409210052033,0.7236429222999398,True,21.795018683121327,8.484214201921235e-20,0.01492162578166583,5.685851076861726e-18,True,0.25,5.685851076861726e-18,8411.66582521039,1.1020760795420688,2.1210535504803088e-20,0.0,0.0
7.0,2,1,fine,8001,80.0,-0.46342458054626545,0.7325130848344857,True,13.64212283268925,1.0361390733932214e-12,0.0607209394026252,1.7063949991334045e-11,True,0.25,1.7063949991334045e-11,2394.296440891539,1.0,2.5903476834830535e-13,0.0,0.0
7.0,2,2,fine,8001,80.0,-0.46342458054626545,0.7325130848344857,True,21.770517749094807,9.019530544863681e-20,0.01748235880226351,5.159218299361232e-18,True,0.25,5.159218299361232e-18,7632.5636508738835,1.0,2.2548826362159202e-20,0.0,0.0
7.0,3,1,fine,8001,80.0,0.005666378319591152,1.0028291870102262,False,12.21227519499099,2.4761645864859546e-11,1.0257527481919537,2.4139975163123605e-11,True,0.25,2.4139975163123605e-11,3387.1557667263405,1.4146768582528155,6.1904114662148864e-12,0.0,0.0
7.0,3,2,fine,8001,80.0,0.005666378319591152,1.0028291870102262,False,20.80977493466481,8.435020024313509e-19,1.0374102891676487,8.130842842402524e-19,True,0.25,8.130842842402524e-19,1202.8794272491475,0.15759834863760683,2.1087550060783773e-19,0.0,0.0
7.0,1,1,fine,8001,80.0,-0.4763409210052033,0.7236429222999398,True,13.67621555432983,9.561244445925615e-13,0.05441502950948508,1.7570962530230725e-11,True,1.0,1.7570962530230725e-11,2465.4369633370575,1.0297124955918275,9.561244445925615e-13,0.0,0.0
7.0,1,2,fine,8001,80.0,-0.4763409210052033,0.7236429222999398,True,21.795018683121327,8.484214201921235e-20,0.01492162578166583,5.685851076861726e-18,True,1.0,5.685851076861726e-18,8411.66582521039,1.1020760795420688,8.484214201921235e-20,0.0,0.0
7.0,2,1,fine,8001,80.0,-0.46342458054626545,0.7325130848344857,True,13.64212283268925,1.0361390733932214e-12,0.0607209394026252,1.7063949991334045e-11,True,1.0,1.7063949991334045e-11,2394.296440891539,1.0,1.0361390733932214e-12,0.0,0.0
7.0,2,2,fine,8001,80.0,-0.46342458054626545,0.7325130848344857,True,21.770517749094807,9.019530544863681e-20,0.01748235880226351,5.159218299361232e-18,True,1.0,5.159218299361232e-18,7632.5636508738835,1.0,9.019530544863681e-20,0.0,0.0
7.0,3,1,fine,8001,80.0,0.005666378319591152,1.0028291870102262,False,12.21227519499099,2.4761645864859546e-11,1.0257527481919537,2.4139975163123605e-11,True,1.0,2.4139975163123605e-11,3387.1557667263405,1.4146768582528155,2.4761645864859546e-11,0.0,0.0
7.0,3,2,fine,8001,80.0,0.005666378319591152,1.0028291870102262,False,20.80977493466481,8.435020024313509e-19,1.0374102891676487,8.130842842402524e-19,True,1.0,8.130842842402524e-19,1202.8794272491475,0.15759834863760683,8.435020024313509e-19,0.0,0.0
7.0,1,1,fine,8001,80.0,-0.4763409210052033,0.7236429222999398,True,13.67621555432983,9.561244445925615e-13,0.05441502950948508,1.7570962530230725e-11,True,4.0,1.7570962530230725e-11,2465.4369633370575,1.0297124955918275,3.824497778370246e-12,0.0,0.0
7.0,1,2,fine,8001,80.0,-0.4763409210052033,0.7236429222999398,True,21.795018683121327,8.484214201921235e-20,0.01492162578166583,5.685851076861726e-18,True,4.0,5.685851076861726e-18,8411.66582521039,1.1020760795420688,3.393685680768494e-19,0.0,0.0
7.0,2,1,fine,8001,80.0,-0.46342458054626545,0.7325130848344857,True,13.64212283268925,1.0361390733932214e-12,0.0607209394026252,1.7063949991334045e-11,True,4.0,1.7063949991334045e-11,2394.296440891539,1.0,4.1445562935728855e-12,0.0,0.0
7.0,2,2,fine,8001,80.0,-0.46342458054626545,0.7325130848344857,True,21.770517749094807,9.019530544863681e-20,0.01748235880226351,5.159218299361232e-18,True,4.0,5.159218299361232e-18,7632.5636508738835,1.0,3.6078122179454724e-19,0.0,0.0
7.0,3,1,fine,8001,80.0,0.005666378319591152,1.0028291870102262,False,12.21227519499099,2.4761645864859546e-11,1.0257527481919537,2.4139975163123605e-11,True,4.0,2.4139975163123605e-11,3387.1557667263405,1.4146768582528155,9.904658345943818e-11,0.0,0.0
7.0,3,2,fine,8001,80.0,0.005666378319591152,1.0028291870102262,False,20.80977493466481,8.435020024313509e-19,1.0374102891676487,8.130842842402524e-19,True,4.0,8.130842842402524e-19,1202.8794272491475,0.15759834863760683,3.3740080097254037e-18,0.0,0.0
8.0,1,1,fine,8001,80.0,-0.4755620530175583,0.7241808800171693,True,14.49364498163417,1.8656362768668494e-13,0.05478018425008258,3.4056772579475886e-12,True,0.25,3.4056772579475886e-12,477.8612772347723,1.0069535876130267,4.6640906921671235e-14,0.0,0.0
8.0,1,2,fine,8001,80.0,-0.4755620530175583,0.7241808800171693,True,22.78784291376668,1.1656769005800633e-20,0.015066476752932961,7.736891110611798e-19,True,0.25,7.736891110611798e-19,1144.5980851195268,1.0425178875277732,2.9141922514501583e-21,0.0,0.0
8.0,2,1,fine,8001,80.0,-0.46923861819477536,0.7285337204311305,True,14.473138876745903,1.9554240758267543e-13,0.05781585098422557,3.382159118198002e-12,True,0.25,3.382159118198002e-12,474.5613731488237,1.0,4.888560189566886e-14,0.0,0.0
8.0,2,2,fine,8001,80.0,-0.46923861819477536,0.7285337204311305,True,22.772706030669404,1.2087278363472022e-20,0.0162871671906606,7.421350945794379e-19,True,0.25,7.421350945794379e-19,1097.9169746754433,1.0,3.0218195908680056e-21,0.0,0.0
8.0,3,1,fine,8001,80.0,0.005679296811812316,1.0028356280127926,False,12.670757331952199,9.89805296135281e-12,1.0258120438458898,9.648992737737654e-12,True,0.25,9.648992737737654e-12,1353.8804896806566,2.852909162617574,2.4745132403382025e-12,0.0,0.0
8.0,3,2,fine,8001,80.0,0.005679296811812316,1.0028356280127926,False,21.518119143250374,2.045638765704568e-19,1.037496912950735,1.9717058818869991e-19,True,0.25,1.9717058818869991e-19,291.69478341647607,0.26568018360651025,5.11409691426142e-20,0.0,0.0
8.0,1,1,fine,8001,80.0,-0.4755620530175583,0.7241808800171693,True,14.49364498163417,1.8656362768668494e-13,0.05478018425008258,3.4056772579475886e-12,True,1.0,3.4056772579475886e-12,477.8612772347723,1.0069535876130267,1.8656362768668494e-13,0.0,0.0
8.0,1,2,fine,8001,80.0,-0.4755620530175583,0.7241808800171693,True,22.78784291376668,1.1656769005800633e-20,0.015066476752932961,7.736891110611798e-19,True,1.0,7.736891110611798e-19,1144.5980851195268,1.0425178875277732,1.1656769005800633e-20,0.0,0.0
8.0,2,1,fine,8001,80.0,-0.46923861819477536,0.7285337204311305,True,14.473138876745903,1.9554240758267543e-13,0.05781585098422557,3.382159118198002e-12,True,1.0,3.382159118198002e-12,474.5613731488237,1.0,1.9554240758267543e-13,0.0,0.0
8.0,2,2,fine,8001,80.0,-0.46923861819477536,0.7285337204311305,True,22.772706030669404,1.2087278363472022e-20,0.0162871671906606,7.421350945794379e-19,True,1.0,7.421350945794379e-19,1097.9169746754433,1.0,1.2087278363472022e-20,0.0,0.0
8.0,3,1,fine,8001,80.0,0.005679296811812316,1.0028356280127926,False,12.670757331952199,9.89805296135281e-12,1.0258120438458898,9.648992737737654e-12,True,1.0,9.648992737737654e-12,1353.8804896806566,2.852909162617574,9.89805296135281e-12,0.0,0.0
8.0,3,2,fine,8001,80.0,0.005679296811812316,1.0028356280127926,False,21.518119143250374,2.045638765704568e-19,1.037496912950735,1.9717058818869991e-19,True,1.0,1.9717058818869991e-19,291.69478341647607,0.26568018360651025,2.045638765704568e-19,0.0,0.0
8.0,1,1,fine,8001,80.0,-0.4755620530175583,0.7241808800171693,True,14.49364498163417,1.8656362768668494e-13,0.05478018425008258,3.4056772579475886e-12,True,4.0,3.4056772579475886e-12,477.8612772347723,1.0069535876130267,7.462545107467398e-13,0.0,0.0
8.0,1,2,fine,8001,80.0,-0.4755620530175583,0.7241808800171693,True,22.78784291376668,1.1656769005800633e-20,0.015066476752932961,7.736891110611798e-19,True,4.0,7.736891110611798e-19,1144.5980851195268,1.0425178875277732,4.662707602320253e-20,0.0,0.0
8.0,2,1,fine,8001,80.0,-0.46923861819477536,0.7285337204311305,True,14.473138876745903,1.9554240758267543e-13,0.05781585098422557,3.382159118198002e-12,True,4.0,3.382159118198002e-12,474.5613731488237,1.0,7.821696303307017e-13,0.0,0.0
8.0,2,2,fine,8001,80.0,-0.46923861819477536,0.7285337204311305,True,22.772706030669404,1.2087278363472022e-20,0.0162871671906606,7.421350945794379e-19,True,4.0,7.421350945794379e-19,1097.9169746754433,1.0,4.834911345388809e-20,0.0,0.0
8.0,3,1,fine,8001,80.0,0.005679296811812316,1.0028356280127926,False,12.670757331952199,9.89805296135281e-12,1.0258120438458898,9.648992737737654e-12,True,4.0,9.648992737737654e-12,1353.8804896806566,2.852909162617574,3.959221184541124e-11,0.0,0.0
8.0,3,2,fine,8001,80.0,0.005679296811812316,1.0028356280127926,False,21.518119143250374,2.045638765704568e-19,1.037496912950735,1.9717058818869991e-19,True,4.0,1.9717058818869991e-19,291.69478341647607,0.26568018360651025,8.182555062818272e-19,0.0,0.0
9.0,1,1,fine,8001,80.0,-0.47582633224853194,0.7239983893293328,True,15.288402863413316,3.8053937332104424e-14,0.05465606992019734,6.962435716228136e-13,True,0.25,6.962435716228136e-13,97.69212324090915,0.9996145862112888,9.513484333026106e-15,0.0,0.0
9.0,1,2,fine,8001,80.0,-0.47582633224853194,0.7239983893293328,True,23.724555705990753,1.7899889195022847e-21,0.015017194315473787,1.1919596176882867e-19,True,0.25,1.1919596176882867e-19,176.33887777928575,1.0174349233771784,4.474972298755712e-22,0.0,0.0
9.0,2,1,fine,8001,80.0,-0.4727234393802028,0.7261381140112377,True,15.276405844507778,3.909324396057049e-14,0.0561271636508165,6.965120169581523e-13,True,0.25,6.965120169581523e-13,97.72978964940786,1.0,9.773310990142622e-15,0.0,0.0
9.0,2,2,fine,8001,80.0,-0.4727234393802028,0.7261381140112377,True,23.71549163315241,1.828120964539793e-21,0.015604506108085042,1.171534011956074e-19,True,0.25,1.171534011956074e-19,173.31710729366645,1.0,4.570302411349483e-22,0.0,0.0
9.0,3,1,fine,8001,80.0,0.0056936835690859465,1.002842801025707,False,13.079531073299773,4.3701517645639175e-12,1.0258780819484876,4.259913377097919e-12,True,0.25,4.259913377097919e-12,597.7218312566338,6.1160658730657085,1.0925379411409794e-12,0.0,0.0
9.0,3,2,fine,8001,80.0,0.0056936835690859465,1.002842801025707,False,22.15837986383796,5.684714466170551e-20,1.0375933892557274,5.478749696206367e-20,True,0.25,5.478749696206367e-20,81.05279396430743,0.4676560509804294,1.421178616542638e-20,0.0,0.0
9.0,1,1,fine,8001,80.0,-0.47582633224853194,0.7239983893293328,True,15.288402863413316,3.8053937332104424e-14,0.05465606992019734,6.962435716228136e-13,True,1.0,6.962435716228136e-13,97.69212324090915,0.9996145862112888,3.8053937332104424e-14,0.0,0.0
9.0,1,2,fine,8001,80.0,-0.47582633224853194,0.7239983893293328,True,23.724555705990753,1.7899889195022847e-21,0.015017194315473787,1.1919596176882867e-19,True,1.0,1.1919596176882867e-19,176.33887777928575,1.0174349233771784,1.7899889195022847e-21,0.0,0.0
9.0,2,1,fine,8001,80.0,-0.4727234393802028,0.7261381140112377,True,15.276405844507778,3.909324396057049e-14,0.0561271636508165,6.965120169581523e-13,True,1.0,6.965120169581523e-13,97.72978964940786,1.0,3.909324396057049e-14,0.0,0.0
9.0,2,2,fine,8001,80.0,-0.4727234393802028,0.7261381140112377,True,23.71549163315241,1.828120964539793e-21,0.015604506108085042,1.171534011956074e-19,True,1.0,1.171534011956074e-19,173.31710729366645,1.0,1.828120964539793e-21,0.0,0.0
9.0,3,1,fine,8001,80.0,0.0056936835690859465,1.002842801025707,False,13.079531073299773,4.3701517645639175e-12,1.0258780819484876,4.259913377097919e-12,True,1.0,4.259913377097919e-12,597.7218312566338,6.1160658730657085,4.3701517645639175e-12,0.0,0.0
9.0,3,2,fine,8001,80.0,0.0056936835690859465,1.002842801025707,False,22.15837986383796,5.684714466170551e-20,1.0375933892557274,5.478749696206367e-20,True,1.0,5.478749696206367e-20,81.05279396430743,0.4676560509804294,5.684714466170551e-20,0.0,0.0
9.0,1,1,fine,8001,80.0,-0.47582633224853194,0.7239983893293328,True,15.288402863413316,3.8053937332104424e-14,0.05465606992019734,6.962435716228136e-13,True,4.0,6.962435716228136e-13,97.69212324090915,0.9996145862112888,1.522157493284177e-13,0.0,0.0
9.0,1,2,fine,8001,80.0,-0.47582633224853194,0.7239983893293328,True,23.724555705990753,1.7899889195022847e-21,0.015017194315473787,1.1919596176882867e-19,True,4.0,1.1919596176882867e-19,176.33887777928575,1.0174349233771784,7.159955678009139e-21,0.0,0.0
